6188,True,6188,32 1129 1434 2294 2567 2607 2722 3369 4007 5216 6195 6877 6913 10477 11833 12641 13935 14750 18147
6195,True,6195,32 2294 2567 2722 3369 4007 5216 6188 12641 13935 14750
6913,True,6913,32 1434 2567 6188 6877 10477 11833 12641 14750 18147
10477,True,10477,32 518 2567 6188 6913 12641 14750
11833,True,11833,32 1434 2567 4007 6188 6913 12641
12641,True,12641,32 518 1434 2567 4007 6188 6195 6877 6913 10477 11833 13935 14750 18147
14750,True,14750,32 518 2294 2567 2607 3369 6188 6195 6913 10477 12641
34,True,34,3636 4468 4661 8727 9254 10019 11901
3636,True,3636,34 3648 4646 4661 9254 11901 13111
4468,True,4468,34 8727 10019
4661,True,4661,34 45 564 645 1858 3636 3648 3714 3882 4646 6556 6661 8516 8727 9254 10019 10032 10779 11901 13111 14854 16177 17472 17481 18740
8727,True,8727,34 564 645 3648 3714 4468 4661 10019 10032 10779 11901 14854 17472 18740
9254,True,9254,34 3636 4661 11901 18740
10019,True,10019,34 645 3648 4468 4661 8727 10779 17472
11901,True,11901,34 563 3636 3648 4661 8727 9254 10032 16177
35,True,35,16535
16535,True,16535,35 156 6674 13851 18120
36,True,36,2126 4278 7107 8612 17969 18336
2126,True,2126,36 2841 17969 18336
4278,True,4278,36 7107 16475 18336 18348
7107,True,7107,36 4278 10326 16475 17969 18336 18614
8612,True,8612,36
17969,True,17969,36 2126 5284 7107 10326 16475 17008 18336 18348
18336,True,18336,36 2126 2157 4278 5284 7107 7750 10326 16475 17008 17969 18348
37,True,37,713 1064 2737 4521 6717 6817 10307 13241 15272
713,True,713,37 2737 4521 6709 6717 6817 15272 17732
1064,True,1064,37 2737 4521 6817
2737,True,2737,37 713 1064 6717 6817 13241 15272 17732
4521,True,4521,37 713 1064 6709 6717 6817 10307 13231 15272
6717,True,6717,37 713 2737 4521 6709 6817 9458 10307 11903 13231 13241 14590 14824 15272 15790 16806 17732 18621
6817,True,6817,37 608 713 1064 2737 4521 6717 9458 10307 13241 15272 15790 17732 18621
10307,True,10307,37 608 1376 4521 6717 6817 11006 13231 15272 15790 17732
13241,True,13241,37 2737 6717 6817 15272
15272,True,15272,37 713 2737 4521 6709 6717 6817 10307 11903 13241
38,True,38,2957 3225 5991 10356 12186 12640 18144 18463 19098
2957,True,2957,38 5991 6462 9608 10356 12186 12640 13979 19098
3225,True,3225,38 482 671 3997 4990 5991 7835 9608 10356 12640 13979 16745 18144 18463 19098 19580
5991,True,5991,38 2957 3225 3997 10356 12186 12640 18144 18659 19098
10356,True,10356,38 2957 3225 5991 12186 12640 18659 19098
12186,True,12186,38 2957 5991 10356 12640 13979 18144
12640,True,12640,38 671 2957 3225 3555 3997 4736 5988 5991 7835 9608 10356 12186 13979 16745 18144 18463 18659 19098
18144,True,18144,38 482 671 3225 3997 4736 5991 7835 12186 12640 18463
18463,True,18463,38 3225 3555 12640 16745 18144 19580
19098,True,19098,38 2957 3225 3997 4990 5991 9608 10356 12640 18659
40,True,40,508 776 1534 3098 10244 18180 19990
508,True,508,40 776 1725 10244 17595
776,True,776,40 508 3098 8537 9966 10244 14162 16946 18180 19990
1534,True,1534,40 10244 10482
3098,True,3098,40 776 7963 10240 10244 11474 14162 19990
10244,True,10244,40 508 776 1534 2231 3098 3589 4088 5742 8537 9966 10482 11474 12862 13867 14162 18180
18180,True,18180,40 776 4088 10244 11474
19990,True,19990,40 776 3098 7963 10240 14162 17595
41,True,41,577 3491 8882 11680 17269
577,True,577,41 1572 1979 3598 3671 4493 5017 8882 9221 11680 13315 15391 18561
3491,True,3491,41 3671 8882 11680 13837 17269 19066
8882,True,8882,41 577 1572 1979 3491 3598 3671 4493 9221 11680 13315 16445 17269 18561
11680,True,11680,41 577 2115 3491 3671 8882 9221 13315 13837 15391 17269 18561 19066
17269,True,17269,41 1572 2115 3491 3671 8550 8882 11680 15391 16184 16445
42,True,42,180 531 2608 12395 14549
180,True,180,42 317 531 538 597 2732 2867 9252 12324 12395 14549 16746 17433
531,True,531,42 85 180 5720 8571 9252 12324 12395 17433
2608,True,2608,42 4996
12395,True,12395,42 180 317 531 2867 5720 16746 19766
14549,True,14549,42 180 317 538 597 7177 8800
43,True,43,13524
13524,True,13524,43
44,True,44,8770 14486 15027
8770,True,8770,44
14486,True,14486,44 7445
15027,True,15027,44 3171 4031 10933 11832
45,True,45,540 3648 4661
540,True,540,45 2903 3648 8516 14854 17481
3648,True,3648,45 540 563 1858 3636 3714 4646 4661 6661 8516 8727 10019 10779 11901 13111 14854 16177 17472 17481
46,True,46,1852 6718 13563 16601
1852,True,1852,46 1515 13563 14937 19946
6718,True,6718,46 319 13563
13563,True,13563,46 319 922 1515 1852 6718 7687 11829 14349 14937 16601 16860 19946
16601,True,16601,46 319 922 7656 13563 14349
47,True,47,15527
15527,True,15527,47 321 1802 1860 2702 5682 8503 8583 10638 11608 13330 15880
48,True,48,150 1686 4636 6683 13328 17303
150,True,150,48 2738 6683 7701 12707 13328 16915 17039 17303
1686,True,1686,48 663 4636 6212 9756 13328 17039
4636,True,4636,48 663 1319 1686 2738 6212 7701 13328 13920 14389 16915 17039 17303
6683,True,6683,48 150 2738 13920 16915 17303
13328,True,13328,48 150 1686 4636 6212 7701 12707 13920 14882 16476 17039 17303
17303,True,17303,48 150 2738 4636 6683 12707 13328 13920 17039
49,True,49,11167
11167,True,11167,49 2493 15927
50,True,50,887 1656 2787 3768 5660 6775 9792 10959
887,True,887,50 195 2787 3768 5660 6775 7332 9897 10959 15369 15731 17176
1656,True,1656,50 3749 9792 10410
2787,True,2787,50 887 3768 9897 19487
3768,True,3768,50 195 887 1185 2787 5660 6775 9897 15731
5660,True,5660,50 195 887 3768 3811 6775 7332 12220 14378
6775,True,6775,50 195 887 3768 5660 7332 10410 10959 12220 15369
9792,True,9792,50 1656
10959,True,10959,50 195 887 3811 6775 7332 9897 10927 14378 17176
52,True,52,2654
2654,True,2654,52
53,True,53,331
331,True,331,53 513 1172 4013 6198 6370 9941 10205 13895 14544 16396 18410 19931
54,True,54,1509 2346 2595 3470 3987 4500 7134 9526 11640 12294 12686 14866 15013 17368 19247 19526
1509,True,1509,54 7134 15013 19526
2346,True,2346,54 2442 3243 3470 3987 4500 4893 7134 9526 12686 15013 17368 19526
2595,True,2595,54 2442 3470 4500 7134 9526 10584 19526
3470,True,3470,54 2346 2595 3243 4500 7134 9526 10584 15013 17368 19526
3987,True,3987,54 2346 7134 9526
4500,True,4500,54 2346 2442 2595 3470 7134 9526 11181 11640 15013 17368 19526
7134,True,7134,54 1509 2346 2442 2595 3243 3470 3987 4500 4893 9526 11640 15013 17368 19526
9526,True,9526,54 2346 2442 2595 3243 3470 3987 4500 4898 7134 10584 11640 15013
11640,True,11640,54 4500 7134 8109 9526 15013 15359 17368
12294,True,12294,54 2442 8109 12686 17368
12686,True,12686,54 2346 2442 12294 14177 15361 17368 19526
14866,True,14866,54 6604 11038 19526
15013,True,15013,54 1509 2346 3470 4500 7134 9526 11640 17368 19247
17368,True,17368,54 2346 3470 4500 7134 8109 11640 12294 12686 15013
19247,True,19247,54 15013
19526,True,19526,54 1509 2346 2595 3470 4500 6604 7134 12686 14866
55,True,55,2367
2367,True,2367,55
57,True,57,2505 11053 11397 13897 14507 15471
2505,True,2505,57 569 816 3647 3657 4754 4917 6612 10997 11053 11397 13663 13897 14507 15471 15661 16470 18867 19909
11053,True,11053,57 816 2505 4754 5381 6612 10997 13566 14507 15471 15661 18867 19909
11397,True,11397,57 2505 3647 6612 13897 14507 19909
13897,True,13897,57 2505 3657 4754 11397 14507 15471 19909
14507,True,14507,57 569 2505 3657 4754 11053 11397 13663 13897 15471 19909
15471,True,15471,57 2505 3657 4754 5381 10997 11053 13897 14507 18643 19909
58,True,58,10873 13880 16069
10873,True,10873,58 192 428 1074 11183 13880 16069
13880,True,13880,58 428 1074 1373 10873 11183 13002 16069
16069,True,16069,58 192 10873 13002 13880
60,True,60,4047 5819 7199 7770 11218 19874
4047,True,4047,60 7083 7770 10996
5819,True,5819,60 3886 7770 10996 12826 12975 19874
7199,True,7199,60 7770 10996 11332 18158
7770,True,7770,60 4047 5819 7083 7199 10996 11218 15355 17059 19396 19874
11218,True,11218,60 5025 7770
19874,True,19874,60 5819 6823 7770 18763 18942
61,True,61,5546 5781 6796 9243 9511 9735 11946 14463 16274 16296 18471 18570
5546,True,5546,61 6796 9243 9511 9735 10563 14463 16296 18471 18570
5781,True,5781,61 5383 5728 6796 9735 10563 11946 14463 16274
6796,True,6796,61 3160 5383 5546 5781 7056 9243 9511 9735 10563 14463 16274 16296 18471 18570
9243,True,9243,61 3160 5546 5728 6796 7056 9511 10563 14463 16296 18471
9511,True,9511,61 5546 6796 9243 9735 10563 16296 18570
9735,True,9735,61 483 5546 5781 6796 9511 10563 16296 18471
11946,True,11946,61 5383 5781 14463 16274
14463,True,14463,61 5383 5546 5728 5781 6796 9243 10563 11946 16296 18471
16274,True,16274,61 5728 5781 6796 10563 11946
16296,True,16296,61 483 5546 6796 9243 9511 9735 10563 14463 18471 18570
18471,True,18471,61 483 3160 4251 5383 5546 5728 6796 7056 9243 9735 10563 14463 16296 18570
18570,True,18570,61 483 3160 5546 6796 9511 16296 18471
63,True,63,265 2149 4021 4672 5569 7991 11068 11592 13370 13497 15056 15937 17549
265,True,265,63 4021 4672 4722 5569 11592 13370 13497 15692 15937 17549 17605 18107
2149,True,2149,63 4021 4672 5569 15056
4021,True,4021,63 265 2149 4672 4722 5569 7991 8276 11068 11592 13497 15074 17549 18107 19706
4672,True,4672,63 265 2149 4021 4464 4722 5569 7991 8276 11592 12490 13370 13497 15056 15074 15937 17549 17605 18107 19706
5569,True,5569,63 265 2149 4021 4672 7991 8276 13497 15937 17549
7991,True,7991,63 4021 4464 4672 5569 8276 13497 15937 19706
11068,True,11068,63 4021 13497
11592,True,11592,63 265 4021 4672 13370 13497 18107
13370,True,13370,63 265 4672 11592 13497 15692 17549 17605
13497,True,13497,63 265 4021 4672 5569 7991 11068 11592 13370 15056 15074 15692 15937 18107
15056,True,15056,63 2149 4672 13497
15937,True,15937,63 265 4672 5569 7991 13497
17549,True,17549,63 265 4021 4672 5569 13370
65,True,65,97 823 2861 3602 3701 4135 13343 16941 18131
97,True,97,65 226 1124 3602 4630 5698 5904 7189 10123 10314 11784 13343 13631 16941 18784
823,True,823,65 598 4630 11784
2861,True,2861,65
3602,True,3602,65 97 1124 5698 10341
3701,True,3701,65 7189 9327 13343
4135,True,4135,65 16941
13343,True,13343,65 97 1124 3701 4630 5698 7189 9327 10123 16941
16941,True,16941,65 97 226 4135 5698 10123 13343 18784
18131,True,18131,65
68,True,68,696 2815 8647
696,True,696,68
2815,True,2815,68 283 434 5539 8647 15737 17052
8647,True,8647,68 1496 2815 3010 3448 5539 10612 15259
71,True,71,501 658 1741 5900 7092 7978 8778 14361 15637 17140 19428
501,True,501,71 1167 1741 3837 7092 7453 7978 10626 11336 12165 13954 14361 14739 15637 16950 19428
658,True,658,71 16770
1741,True,1741,71 501 7453 14739
5900,True,5900,71 7978
7092,True,7092,71 501 7453 14361 14739 14998 19428
7978,True,7978,71 501 2912 5900 7453 8778 11336 12165 14361 15637 16770 16950 19428
8778,True,8778,71 7978
14361,True,14361,71 501 7092 7453 7978 12165 14739 14998 15637 19428
15637,True,15637,71 501 2912 7978 11336 13954 14361 15921 19428
17140,True,17140,71
19428,True,19428,71 501 2912 3837 7092 7453 7978 11336 12165 13954 14361 14592 14998 15637 16094 16950
72,True,72,3062 5681 7330 13963 15752 16051 17005
3062,True,3062,72 4178 10983 11681 12662 13963 15752 16051
5681,True,5681,72 7330 14393 15032 16051
7330,True,7330,72 4633 5681 11681 12662 13963 14393 15032 16051 17005
13963,True,13963,72 3062 7330 12662 16051
15752,True,15752,72 3062 3549 10983 11681 12662 16051 18306
16051,True,16051,72 2135 3062 3549 3709 4178 5681 6520 7330 10366 10983 11681 12662 13963 14393 15752 17005 19674
17005,True,17005,72 2135 3709 4633 7330 10366 11681 12662 15032 16051
77,True,77,2192 5298 14481 15317 15706 15998 19875
2192,True,2192,77 2613 3421 5298 9529 14003 14949 15317 15851 19875
5298,True,5298,77 2192 2729 14003 14481 14949 15317 15851 15998 17278 17630 19875
14481,True,14481,77 2613 2729 3421 5298 7544 14003 14949 15317
15317,True,15317,77 2192 5267 5298 14003 14481 15851 17278 17630 19875
15706,True,15706,77
15998,True,15998,77 2613 5298 14949
19875,True,19875,77 2192 2613 5298 15317
79,True,79,7174
7174,True,7174,79 384 3706 4138 8738
85,True,85,531
86,True,86,6938
6938,True,6938,86 3571 7456
88,True,88,1372 4284 4735 4875 5794 5892 7696 19047
1372,True,1372,88 4284 4735 4875 5794 5892 11428 12918 16743 19047 19682
4284,True,4284,88 1372 4735 4875 5794 5892 7696 12452 12918 19682
4735,True,4735,88 1372 4284 4875 5892 7696 12452 12918 16743 19047
4875,True,4875,88 1372 4284 4735 5794 5892 6820 7696 11428 12918 16743 18352 19047 19682
5794,True,5794,88 1372 4284 4875 5892 11428 12918
5892,True,5892,88 1372 4284 4735 4875 5794 6051 6820 7696 11428 12452 12918 14457 17754 18352 19047
7696,True,7696,88 4284 4735 4875 5892 19047
19047,True,19047,88 1372 4735 4875 5892 6820 7696 12452 12918 19682
89,True,89,6776 8472 12303 13203
6776,True,6776,89 3530 5132 5164 8372 8472 12303 12309 12326 12558 13203 14713 14810 19497
8472,True,8472,89 5132 5164 6776 10651 12303 12309 12558 13197 13203 14713 15030 17503
12303,True,12303,89 5132 5164 6776 8372 8472 12309 12326 13197 13203 14713 15030 19497
13203,True,13203,89 3530 5132 5164 6776 8372 8472 9785 11565 12303 12309 12558 13197 14713 14810 17503
90,True,90,727 4201 4249 4589 7816 12032 12942 16637 17669 17716
727,True,727,90 4201 4249 12032 17669 17716
4201,True,4201,90 727 4589 10081 15726 17669 17716
4249,True,4249,90 727 7816 12032 12942 16637 17669 17716
4589,True,4589,90 4201 7816 10081 12032 15726 17669 17716
7816,True,7816,90 4249 4589 8591 10081 12032 12942 17669 17716
12032,True,12032,90 727 4249 4589 7816 12942 17669 17716 19571
12942,True,12942,90 4249 7816 12032 17716
16637,True,16637,90 4249
17669,True,17669,90 727 4201 4249 4589 7816 12032 17425 17716
17716,True,17716,90 727 4201 4249 4589 7816 10081 12032 12942 14714 15726 15833 17669
94,True,94,2055 4197 6678 10905 13055 13457 13843 13925 18020 19122
2055,True,2055,94 5763 6678 6970 8933 10905 13055 13457 13843 13925 16479 18020 19122 19223
4197,True,4197,94 6678 13843 13925
6678,True,6678,94 2055 4197 4697 6122 10905 13055 13457 13843 13925 16479 18020 19122
10905,True,10905,94 2055 6678 13457 13925 18020
13055,True,13055,94 2055 6678 19122
13457,True,13457,94 2055 5763 6678 6970 10905 13843 13925 16479 18020 19223
13843,True,13843,94 2055 4197 5763 6678 13457 13925 19122
13925,True,13925,94 2055 4197 6678 6970 10905 13457 13843 18020
18020,True,18020,94 2055 5763 6678 6970 8552 8933 10905 13457 13925
19122,True,19122,94 2055 6122 6678 13055 13843
226,True,226,97 13631 16941
1124,True,1124,97 3602 4630 5904 13343
4630,True,4630,97 598 823 1124 13343
5698,True,5698,97 3602 13343 16941
5904,True,5904,97 1124
7189,True,7189,97 3701 11784 13343
10123,True,10123,97 13343 16941
10314,True,10314,97
11784,True,11784,97 823 7189 10341 13631
13631,True,13631,97 226 11784
18784,True,18784,97 16941
98,True,98,10871 16307 17561
10871,True,10871,98 7055 8349 11274 13418 16307 19067
16307,True,16307,98 10871 14211 17819
17561,True,17561,98 7055 11274
99,True,99,646 1355 2160 2585 2699 4401 5638 7698 8252 9278 10078 10308 10375 10521 10562 11432 11569 11793 11801 12544 15397 16680 17451 17477 18731 19461
646,True,646,99 2585 2699 4401 5638 11432 12544 15932 16680 17477
1355,True,1355,99 2160 2585 2699 4401 5638 11801 15397 16680
2160,True,2160,99 1355 2699 4401 5393 5638 7698 8252 9244 10078 10521 10562 11432 11569 11793 11801 12544 13101 15397 15932 16680 17451 17477 18731 19461
2585,True,2585,99 646 1355 2699 4401 5393 5638 8252 10078 10308 10562 11432 11793 11801 12544 15397 15932 16680 17451 19461
2699,True,2699,99 646 1355 2160 2585 5393 5638 7698 8252 9244 10375 10562 11432 11569 11793 11801 12544 13101 15397 16680 17451 17477 18731 19461
4401,True,4401,99 646 1355 2160 2585 5393 5419 5638 9278 10308 10521 11432 11801 12544 15397 15932 16680 17477 19461
5638,True,5638,99 646 1355 2160 2585 2699 4401 5393 5419 7698 8252 9244 9278 10308 10375 10521 10562 11432 11569 11793 12544 13101 15397 15932 16680 17451 17477 18731 19461
7698,True,7698,99 2160 2699 5638 9278 10521 11793 16680
8252,True,8252,99 2160 2585 2649 2699 5393 5638 10078 10308 11432 11793 11801 15932 17451 19461
9278,True,9278,99 4401 5638 7698 10521
10078,True,10078,99 2160 2585 8252 10562 11801
10308,True,10308,99 2585 2649 4401 5638 8252 11432 11793 12544 15932 17451 19461
10375,True,10375,99 2699 5638 10562 11432 11569 18731
10521,True,10521,99 2160 4401 5393 5638 7698 9278 11432 12544 17451 19461
10562,True,10562,99 2160 2585 2699 5638 10078 10375 19461
11432,True,11432,99 646 2160 2585 2699 4401 5393 5419 5638 8252 9244 10308 10375 10521 11801 12544 13101 15397 15932 16680 17451 18731 19461
11569,True,11569,99 2160 2699 5638 10375 15397 17451 18731 19461
11793,True,11793,99 2160 2585 2699 5638 7698 8252 10308 12544 17451 19461
11801,True,11801,99 1355 2160 2585 2699 4401 5393 8252 10078 11432 15397 15932 16680 18731
12544,True,12544,99 646 2160 2585 2699 4401 5638 10308 10521 11432 11793 13101 17451 19050
15397,True,15397,99 1355 2160 2585 2699 4401 5393 5638 11432 11569 11801 17451 18731
16680,True,16680,99 646 1355 2160 2585 2699 4401 5638 7698 9244 11432 11801 13101 15932 17477 19461
17451,True,17451,99 2160 2585 2699 5393 5638 8252 10308 10521 11432 11569 11793 12544 15397 15932 18731 19461
17477,True,17477,99 646 2160 2699 4401 5638 9244 13101 16680
18731,True,18731,99 2160 2699 5638 10375 11432 11569 11801 15397 15932 17451
19461,True,19461,99 2160 2585 2699 4401 5393 5419 5638 8252 9244 10308 10521 10562 11432 11569 11793 13101 15932 16680 17451
104,True,104,17950
17950,True,17950,104 1613 3681 5069 6270 6517 9172 10387 11982 13015 15926 17921 18544 18821
105,True,105,16751
16751,True,16751,105 8519
107,True,107,2087 6523 9070 9334 12648 13133
2087,True,2087,107 1817 6523 9070 9334 12648 13133 14259 16499
6523,True,6523,107 2087 9070
9070,True,9070,107 2087 6523 9334 12648 13133 18226
9334,True,9334,107 2087 2668 9070 12648 13133
12648,True,12648,107 2087 5574 9070 9334 13133 16499
13133,True,13133,107 2087 9070 9334 12648
108,True,108,3257 3515 6660 9332 11530 16300 18376
3257,True,3257,108 4119 6660 7484 7902 9014 9332 16300 16965 17540 18376
3515,True,3515,108 7484 9332 10755 11530 14152 16300 16965
6660,True,6660,108 3257 4119 5558 7484 9014 9332 9916 16300 17540 18376
9332,True,9332,108 3257 3515 4119 5558 6092 6660 7484 8760 9014 10755 11530 16300 16965 17540 18376
11530,True,11530,108 3515 5558 7484 9332 9916 10755 14152
16300,True,16300,108 3257 3515 4119 5558 6660 9332 9916 10755 18376
18376,True,18376,108 3257 6660 7484 9332 16300 17540
3841,True,3841,109 1197 15658 17645
7508,True,7508,109 558 11000
9892,True,9892,109 17645
11515,True,11515,109 3325 9356 11483 17645
18186,True,18186,109
112,True,112,2619 8105 12370
2619,True,2619,112 1087 1823 1884 2558 3703 11389 11539 12806 13319 14766 16067 17680 18246 18458
8105,True,8105,112
12370,True,12370,112 16067 17680 18001 18246
113,True,113,8844
8844,True,8844,113 10734
114,True,114,17740
17740,True,17740,114 15720
115,True,115,5774 15697
5774,True,5774,115
15697,True,15697,115 1116 1763 4365 5389 5615 5977 9354 12949 14065 14943 15887 15933 15993 17525
116,True,116,6250
6250,True,6250,116 876 1389 1834 8632 14965
117,True,117,920 1861 2082 2090 3373 4692 5950 7293 10075 13618 14441 15686 15941 16948 17494 18298 18605 19259 19749
920,True,920,117 2082 4692 10075 17015
1861,True,1861,117 2082 2090 2599 2849 3373 4692 5950 7293 7721 10075 13349 13618 13785 14649 15686 15941 16948 17015 17494 18298 19259 19749
2082,True,2082,117 920 1861 10075
