14390	7 26382
21643	7 225 492 12902 13444 25961 26382 27286
26382	7 225 3490 5601 14390 21141 21643 32430
27286	7 225 8746 10277 21643 32430
32430	7 225 3490 8746 26382 27286 34274
34274	7 32430
34900	7 22099
9	4655 25314 35035 37682
4655	9 26853 35035 37682
25314	9 27163 35035
35035	9 4359 4655 25314 27163 34226 37682
37682	9 4359 4655 5249 8887 12800 14083 18558 26853 27073 27163 33784 34226 35035
10	13509
13509	10 1275 3238 3763 9686 10386 12721 17881 18466 18545 19483 26159 31306 37912
11	730 6350 6438 6729 10807 14365 18459 24526 27449
730	11
6350	11 6729 9438 10807
6438	11 6729 10807 18459 24526 38596
6729	11 5729 6350 6438 9438 10807 24526 33001
10807	11 4329 4745 6350 6438 6729 9438 24526 27449 33001
14365	11 27449 35582
18459	11 6438 24526 27449 30738 37097
24526	11 6438 6729 10328 10807 12326 18459 20940 27449 37097
27449	11 10807 14347 14365 18459 24526 29389 31439
12	22098 32138
22098	12 2126 4447 10571 15388 20629 21682 24301 32138 32600 39468
32138	12 4447 8304 10571 21682 22098 39468
13	20226 24576 26908 39515
20226	13 2173 5246 10983 23454 24576 26908 38423
24576	13 20226
26908	13 5246 10983 20226
39515	13 2173 5010
14	18866
18866	14 30370
15	4051 6612 14652 14873 20499 21519 25887 37949
4051	15 6612 14652 14873 21519 25887 38431
6612	15 4051 14652 14873 20499 21519 25887 28089
14652	15 4051 6612 14488 14873 15538 21519 23535 24816 25887 28504 38795
14873	15 4051 6612 14488 14652 20499 21519 23535 25887 38431
20499	15 6612 14873
21519	15 4051 6612 13520 14652 14873 24816 37949
25887	15 4051 6612 14652 14873 15538 34910 38431 39182
37949	15 21519
18	64 355 7498 12303 14311 17195
64	18 502 4197 11599 12303 14311 17195 21036 26074 34818 34879
355	18
7498	18
12303	18 64 4197 14311 17195 21036 21292 21833 34879
14311	18 64 502 3328 4197 12303 17195 19164 21036 21292 21833 25179 26074 30743 32729 34818
17195	18 64 502 3328 8936 12303 14311 21036 22331 26074 34818 34879
20	35049
35049	20 38052
21	1195 2761 4753 11034 20639
1195	21 2761 14940
2761	21 1195 4753 36966
4753	21 2014 2761 2940 5162 7285 11034 14860 15488 20639 29026 38149 38278
11034	21 4753 11307 14860
20639	21 4753 15488
22	3551 3846 12049 24648 24690 25482 28243 31025 38374
3551	22 25613
3846	22 813 2192 2339 6049 12049 12998 24648 24690 25482 26253 28170 37397 38374
12049	22 813 2192 2339 3846 6049 12998 18251 24648 24690 25482 26253 27187 28170 37397 38374
24648	22 689 813 2058 2339 3846 6049 12049 12998 15438 24751 25482 25642 30390 31025 37397 37542
24690	22 813 3846 6049 12049 12998 25482 25642 31025 37397 38374
25482	22 689 813 2058 2339 3846 6049 12049 12515 15438 24648 24690 25642 27187 28170 30390 31025 37397
28243	22 2192 28170
31025	22 6049 24209 24648 24690 25482 25613
38374	22 3846 12049 24690 28393 37397
24	626 25712 30825 34264
626	24 23047 25712 30825 34264 35276
25712	24 626 23047 23651 30330 30825 31239 34264 35276 37587
30825	24 626 22244 23047 25712 30330 34264 35276
34264	24 626 23047 23651 25712 30330 30825 33156 35276
25	14747 32452 38817
14747	25 17787 31420 32452
32452	25 14747 28377 29879 34995
38817	25
26	1636 2248 3268 3484 4881 6989 18593 24409 27254 27505 34116 34169 34697 37877
1636	26 3174 4881 18593 27505 34169 37877
2248	26 3268 3484 15250 34169
3268	26 2248 15250 17513 24409 34116 34169
3484	26 2248 3174 15250 18593 20937 24409 27505 34169 34697 37877
4881	26 1636 3174 18593 27505 37877
6989	26 2910 34697
18593	26 1636 3174 3484 4881 37877
24409	26 3174 3268 3484 13283 15250 34116 34169 34697 37877
27254	26 34169
27505	26 1636 3174 3484 4881 34169 37877
34116	26 3268 13283 17513 24409 34169 34697 37877
34169	26 1636 2248 3174 3268 3484 15250 17513 20937 24409 25617 27254 27505 34116 34697 37877
34697	26 3174 3484 6311 6989 24409 25617 34116 34169 37877
37877	26 1636 3174 3484 4881 13283 18593 24409 27505 34116 34169 34697
29	17454 29237 35112 37909
17454	29 2049 10536 12797 15428 17408 20982 26906 29237 29243 35083 36172 36432 37909
29237	29 17454 20982 22021 37909
35112	29 35083 36432
37909	29 7186 10536 17454 20982 22021 29237 35083
30	1556 4672 6674 6784 7820 14367 17799 19859 22475 30097
1556	30 6784 16612 19859 22475
4672	30 30097
6674	30
6784	30 1556 16612 19430 22475
7820	30 19859
14367	30
17799	30 25809
19859	30 1556 7820
22475	30 1556 6784 19430 30097
30097	30 2487 4672 22475
31	9879 17091 36585
9879	31 36585
17091	31 36585
36585	31 1456 9879 10651 17091
32	19515 25903
19515	32
25903	32 35262
33	12334
12334	33 12208 32070 35674
35	171 1578 4175 6759 8613 9723 17031 17731 27968 33530 35732 38647 38968
171	35
1578	35 6759 9723 10227 13429 27968 33530 35732 38647 38968
4175	35 6759 9723 10043 17031 17731 27968 33530 33958 38968
6759	35 1228 1578 2950 4175 8613 9723 14444 17031 17731 17970 27968 28265 33958 35732 38647 38968
8613	35 6759 9723 17031 17731 17970 25333 29846 33530 34858 35732 38647 38968
9723	35 1578 2950 4175 6759 8613 10043 10227 13429 17031 17731 17970 21487 21754 27968 28265 33530 33958 34858 35732 38647 38968
17031	35 4175 6759 8613 9723 17731 38968
17731	35 4175 6759 8613 9723 17031 38968
27968	35 1578 4175 6759 9723 13429 19616 21754 33530 35732 38647 38968
33530	35 1578 4175 8613 9723 13429 17970 21487 27968 35732 38647 38968
35732	35 1578 6759 8595 8613 9723 13429 17970 21487 21754 27968 33530 34858 38647 38968
38647	35 1228 1578 6759 8613 9723 13429 14444 17970 19616 25739 27968 28265 33530 34858 35732 38968
38968	35 1578 4175 6759 8613 9723 13429 14444 17031 17731 17970 19616 27968 28265 33530 34858 35732 38647
37	20680
20680	37 5881 6651 10341 19613
38	56 2394 3631 4942 7209 20511 31249 32970 36896 38220 39050
56	38 1599 3631 9747 15993 20511 31249 32970 36896 37444 38220
2394	38 3631 4942 5083 16702 20511 26145 32970 36896 39050
3631	38 56 312 2394 4942 5083 9747 15993 16702 17453 20511 26145 31249 32970 36896 37444 38220
4942	38 2394 3631 5083 16702 20511 32970 36896 39050
7209	38 20511 32970 36896
20511	38 56 2394 3631 4942 5083 7209 8722 9747 15993 16702 18246 26145 28737 31249 32891 32970 36896 37444 37761 38220 39050
31249	38 56 3631 15993 16702 18246 20511 36896 38220 39050
32970	38 56 2394 3631 4942 5083 7209 8722 9747 16702 20511 22890 29247 36896 37444 38220 39050
36896	38 56 312 2394 3631 4942 7209 15513 15993 16702 17453 18246 20511 31249 32970 37444 37761 38220
38220	38 56 3631 8722 9747 16702 17453 18246 20511 22890 26145 29247 31249 32970 36896 37761
39050	38 2394 4942 5083 16702 20511 26145 31249 32970
40	9992 13608 14609 30499 36135 37129
9992	40 13608 14609 30499
13608	40 2563 9992 11039 14609 17439 19312 26368 27494 30499 36135 36633 37129
14609	40 9992 13608 22324 26368 30321 30499 36135 37129
30499	40 2563 3896 5407 9992 11039 13440 13608 14609 17439 22324 26368 27418 27494 36135 36963 37129 37443 38415
36135	40 13608 14609 26368 30499
37129	40 3896 5407 11039 13608 14609 22324 26368 30499
41	27693 29351 29751 31653 32351 33723 34928
27693	41 2239 2428 4179 5908 11833 12352 13426 20925 23435 24411 26039 26163 27424 29351 29655 29751 31653 32351 33305 33723 34928 35919 37549
29351	41 2239 4179 27693 29522 31653 33723
29751	41 5908 12352 20925 22851 27693 32351 33305 33723 34928 35919
31653	41 5908 23435 26039 27424 27693 29351 29522 32351 33723 34928 37549
32351	41 4179 5908 12352 13426 16972 20925 22851 23435 26039 27424 27693 29751 31653 33305 33723 34928 35919 37549
33723	41 4179 5908 12352 13426 16972 26163 27693 29351 29751 31653 32351 33305 34928 37549
34928	41 5908 12352 13426 20925 22851 26039 27424 27693 29751 31653 32351 33305 33723
42	265 4574 4584 14200 15257 25245 29639 38523 38535
265	42 4574 4584 12620 15257 20570 38535
4574	42 265 1108 4584 12620 15257 25245 38523 38535
4584	42 265 1108 1637 4574 14200 15257 18499 20570 25245 26364 36716 38523 38535
14200	42 4584 36716 38535
15257	42 265 4574 4584 12620 25245 38523 38535
25245	42 4574 4584 12620 15257 20570 28872 36716 38523 38535
29639	42 38523 38535
38523	42 1108 4574 4584 15257 18499 25245 29639 38535
38535	42 265 1108 1377 4574 4584 7476 12620 14200 15257 18499 20570 25245 26364 29639 36716 37873 38523
43	18092
18092	43 18116
44	650 746 3723 5228 12197 13028 33445 35701
650	44 746 3723 5228 22047 22913
746	44 650 3723 5228 12197 13028 22047 22913 26142 31431 33445 37683
3723	44 650 746 8882 12197 13028 22047 22913 31308 32881 33445 35701 37683
5228	44 650 746 12197 13028 22913 26142 31431 33445 35701 37683
12197	44 746 3723 5228 13028 22913 26142 30620 33445 35701
13028	44 746 3723 5228 12197 26142 31431 37683
33445	44 746 3723 5228 12197 22913 30620 31431 35701 37683
35701	44 3723 5228 12197 22913 26142 31431 33445 37683
46	20687
20687	46
47	1533 11575 14664 17709 33047 38999
1533	47 8231 14664 14927 31294
11575	47 7197 12802 14927 17709 19721 20796 25351 31294 33047 35846 39987
14664	47 1533 14927
17709	47 11575 25351 33047
33047	47 7197 11575 17709 19721 20796 25351 31294 35846 37459 39987
38999	47 11087
49	552 3917 6498 9264 11917 37752 39997
552	49 580 1863 3917 6498 8706 9264 14481 25751 27754 28273 31814 37752 38099 39997
3917	49 552 580 6498 9264 11917 14917 18382 31814 37752 39518
6498	49 552 580 3917 9264 11917 14481 17025 18382 25751 27754 31814 37752 39518
9264	49 552 580 3917 6498 11917 14481 25751 27754 31814 37752 39518
11917	49 3917 6498 9264 37752 39518
37752	49 552 580 1863 3917 6498 8706 9264 11917 14481 17025 27754 31814 38099 39518 39997
39997	49 552 1863 37752 38099
50	38936
38936	50 1302 4258 5267 7067 13366 14828 17807 18592 20001 23913 26885
51	24399
24399	51 14338 21744
54	17108
17108	54 6906 28472 28978
1599	56
9747	56 3631 8722 16702 18246 20511 22890 26145 29247 32970 37761 38220
15993	56 3631 20511 31249 36896
37444	56 312 3631 16702 20511 32970 36896
60	4582 5672 7484 8244 11014 13385 17137 17677 20871 21829 27566 28714 35940 36927 37968
4582	60 2568 2838 5650 5672 7484 8244 13385 17137 17677 19482 20871 23539 27566 27695 28714 35940 37968
5672	60 4582 11505 13385 13907 16871 17137 17677 20871 25715 27566 27695 28714 35940
7484	60 4582 17137 20871 27566 33618 35940 36927
8244	60 2838 4582 5650 11014 13385 13907 17137 17418 19557 20051 20083 20871 27566 27695 28714 35939 35940 39255
11014	60 8244 11505 13385 17137 20871 21829 27566 33618 35940 36927
13385	60 2838 4582 5430 5650 5672 8244 11014 16871 17137 17418 17677 20051 20871 23539 27566 27695 28714 35939 35940 39255
17137	60 2838 4582 5430 5650 5672 7484 8244 9523 11014 11505 13385 13907 16871 17677 19482 20083 20871 21829 25715 27566 27695 28714 35939 35940 36927 39255
17677	60 4582 5672 13385 17137 19482 21829 27566 27695 28714 35940 37968
20871	60 2838 4582 5672 7484 8244 11014 13385 13907 17137 20083 27566 27695 28714 35940 39255
21829	60 11014 17137 17677 27566
27566	60 2838 4582 5430 5650 5672 7484 8244 9523 11014 11505 13385 13907 16871 17137 17418 17677 19482 20051 20083 20871 21829 23539 25715 27695 28714 35939 35940 36927 37968 39255
28714	60 2838 4582 5650 5672 8244 13385 13907 16871 17137 17677 20051 20871 23539 27566 35939 35940 36927 37968
35940	60 2838 4582 5430 5672 7484 8244 9523 11014 11505 13385 13907 16871 17137 17418 17677 19482 20051 20871 23539 27566 27695 28714 35939 36927 39255
36927	60 7484 11014 17137 27566 28714 32137 35940
37968	60 4582 17677 19482 23539 27566 28714
61	28590
28590	61 7187 8855 9713 11815 14039 15898 16657 18519 34594 35200 35638 37910
502	64 14311 17195 21036 34818
4197	64 12303 14311 21036 30743 34818
11599	64
21036	64 502 4197 9432 12303 14311 17195 21833 30743 32729 34818 34879
26074	64 14311 17195
34818	64 502 4197 14311 17195 21036 22331
34879	64 12303 17195 21036
66	33009
33009	66 996 2833 5118 10382 11671 11925 16419 21902 26266 26696
68	7592 14120 25256
7592	68 1858 8526 12457 12912 14120 14212 16723 17117 22381 35773
14120	68 7592 8526 12457 14128 14212 16723 17117 25256 35773 35875 39985
25256	68 4781 12457 14120 14128 14212 16723 17117 19838 22381 35875 39985
69	2588 33281
2588	69 3084 28496 32593 33281 34974
33281	69 2588 17028 32593
70	9916 12196 13764 14591 20399 26582 33802 38972
9916	70 38972
12196	70
13764	70 33802
14591	70 26582 38972
20399	70 18627 38972
26582	70 14591 33802 38972
33802	70 13764 26582
38972	70 9345 9916 14591 18627 20399 22481 26582
71	1028 1558 2397 20117 21694 28300 33101
1028	71 734 1558 2397 8481 10130 12564 14600 21694 28899 33178
1558	71 734 1028 2397 8481 12385 12564 15152 17218 21694 28300 28899 33178 36187
2397	71 734 1028 1558 8481 10130 12385 12564 14600 20117 21694 28300 33178
20117	71 2397 10130 21694 33101
21694	71 734 1028 1400 1558 2397 10130 12385 12564 14600 15152 20117 28899
28300	71 734 1558 2397 10130 14600 15152 17218
33101	71 10130 20117
73	17974
17974	73
75	290 1420 2964 5635 12965 26516 27934 32903 33444
290	75 1420 2964 5635 24966 26516 32903 33444
1420	75 290 2964 5635 23121 24966 27934 32903 33444
2964	75 290 1420 5635 12965 23333 24966 26516 32903 33444 38612
5635	75 290 1420 2964 12965 14572 23121 23333 24966 26516 27934 32811 32903 33444 38089
12965	75 2964 5635 14572 21084 24113 24966 27934 32903 33444 38612
26516	75 290 2964 5635 14572 23121 23333 24966 32811 32903 33444
27934	75 1420 5635 12965 14572 23121
32903	75 290 1420 2964 5635 12965 21084 23333 24966 26516 33444
33444	75 290 1420 2964 5635 12106 12965 14572 23121 23333 24113 26516 32811 32903 38089 38612
76	12511
12511	76 22838 24763
77	1651 7621 7703 17214 31685 35452 36958
1651	77 7621 7703 17214 25802 29765
7621	77 1651 15464 36958
7703	77 1651 17214 25802 27516 31685 36958
17214	77 1651 7703 25802 29765
31685	77 7703 31300
35452	77
36958	77 6882 7621 7703 15464 24182 24192 27516
79	3222 3402 19980 25868 36832
3222	79 157 2695 2908 3209 7026 11120 13407 17417 19980 21127 25868 26356 27865 29335 36832 38826
3402	79 11120 19980 25868
19980	79 2695 3222 3402 36832
25868	79 2170 3222 3402 7026 11120 13407 27865 29335 34289
36832	79 3222 19980
80	13264 23692 34739
13264	80 7578 8371 18444 23692 27021 32416 34739 34994 35383 36011 36650
23692	80 7578 13264 22199 32416 34739 35383
34739	80 7578 13186 13264 18444 23692 27021 34994 36011
81	7174 24738 32592 35307 37207
7174	81 35307 38400
24738	81 5890
32592	81 5890 16164
35307	81 7174
37207	81 5890 11780 17658 21830 29713 39501
83	25597 31991
25597	83 1722 18729
31991	83 18000 18729 32073 33772
86	4417
4417	86 2547 10156 14349 26700
88	32258
32258	88 304 3644 38617
90	1161 4158 12557 27172 28548 28999 39192 39335
1161	90 1031 4158 12557 16952 27172 28548 28999 33988 34359 39192
4158	90 1161 12557 27172 28548 28999 39773
12557	90 1161 4158 27172 28548 28999 32838 33988 34359 39192 39335
27172	90 1161 4158 12557 28548 28999 33988 39192 39335 39773
28548	90 1161 4158 12557 27172 28999 33988
28999	90 1161 4158 12557 27172 28548 33988 36956 39335
39192	90 1161 12557 27172 32838 33413 33988 34359
39335	90 1031 12557 27172 28999 32838 33988
95	2359 2907 21565 38701
2359	95 2617 12090 26127 38701
2907	95 2617 26127 33373 38701
21565	95 15231 33373 38701
38701	95 2359 2617 2668 2907 12090 15231 21565 26127 33373
97	10265
10265	97 9740 9804 19451 22333 31277 39249
98	32367
32367	98 6536 11966 16013 16725 17500 32272 36439 38580 39483
100	150 991 2700 2945 5161 7775 18609 22153 28229 29470 30060 31271 31408 33069 34693 35548 37030
150	100 991 2700 2945 3178 5157 5161 9334 9864 18270 18609 22153 31271 31408 33069 34693 35548 37030
991	100 150 2700 7275 7775 9864 11884 18609 33069 37030
2700	100 150 991 2945 5157 5161 7775 9864 11884 18270 18609 22153 28229 31408 32221 33069 34693 35548 37030
2945	100 150 2700 5161 7775 22153 29470 30060 31271 31408 34693
5161	100 150 2700 2945 18270 18609 22153 34693 37030
7775	100 991 2700 2825 2945 5157 9864 18609 22153 25183 28229 29470 30060 31271 31408 34693 37030
18609	100 150 991 2700 5161 7775 11884 18270 22153 25183 28229 32221 33069 34693 37030
22153	100 150 2700 2825 2945 5161 7775 9864 11884 18609 25183 28229 29470 31271 31408 33069 34693 35548
28229	100 2700 7775 11884 18270 18609 22153 33069
29470	100 2945 5157 7775 22153 30060 31271 31408 34693 37030
30060	100 2945 7775 29470
31271	100 150 2945 7775 9334 9864 22153 29470 33069 34693 35548
31408	100 150 2700 2945 5157 7775 22153 29470 33069 35548 37030
33069	100 150 991 2700 9334 9864 11884 18609 22153 28229 31271 31408 35548 37030
34693	100 150 2700 2945 5157 5161 7775 18609 22153 25183 29470 31271 32221 35548 37030
35548	100 150 2700 9864 22153 31271 31408 33069 34693
37030	100 150 991 2700 5157 5161 7775 9334 18270 18609 29470 31408 33069 34693
101	7112 10072 20253 26218 36714 37381
7112	101 9338 10072 20253 26218 36714
10072	101 6937 7112 8337 9338 13900 14297 17006 20253 25544 25640 26196 26218 29020 32853 36433 36714 37381 39303
20253	101 7112 8794 10072 13900 26218 36433 36714 37381
26218	101 2784 7112 10072 20253 25544 25640 29020 37381 39303
36714	101 7112 8337 9338 10072 13900 20253 36433 37381
37381	101 8337 10072 20253 25544 25640 26218 36714
102	35091 39576
35091	102 25111 39576
39576	102 24087 25111 35091
103	3687 4110 4324 6787 8334 13196 13420 13670 17455 21382 21668 29803 38625 39944
3687	103 4110 20210 21668 36640 38625 39944
4110	103 1422 3687 7868 13196 13670 17455 29803 39944
4324	103 6787 8334 13196 29803
6787	103 4324 8334 20210 29803 38625 39944
8334	103 4324 6787 9092 13196 29803 32372 39944
13196	103 4110 4324 7868 8334 13420 13670 17455 21382 29803 35756 38625
13420	103 13196
13670	103 4110 13196 17455 29803 39944
17455	103 4110 9092 13196 13670 21668 35756 38625 39944
21382	103 7868 13196 21668 29803 35756 36640 38625 39592 39944
21668	103 3687 17455 20210 21382 22070 35756 36640 38625 39944
29803	103 1422 4110 4324 6787 7868 8334 9092 13196 13670 21382 38625 39592 39944
38625	103 3687 6787 7868 9092 13196 17455 20210 21382 21668 22070 29803 35756 36640 39592 39944
39944	103 1422 3687 4110 6787 7868 8334 9092 13670 17455 21382 21668 29803 36640 38625 39592
105	11715 32993
11715	105
32993	105
108	4153 31570 39941
4153	108 39941
31570	108 435 2866 7093 9358 10302 16496 17608 19511 22067 24649 32569 38252 38846 39482 39941
39941	108 435 4153 7093 10302 19511 22067 24649 31570 32569
109	18047
18047	109 173 6814 6905 14975
110	2262 18904 29321
2262	110 751 4293 9594 10805 15709 15860 17473 18904 21976 23080 23406 24193 28481 29321 30905
18904	110 751 2262 4293 21976 23080 24193 27149 28481 29321
29321	110 751 2262 3706 4293 5225 9594 10805 15860 15930 17473 18904 21929 21976 23080 23406 24193 27149 28481 30465 30905 38587
116	640 6757 7617 12409 12410 22188 25252 27273 28686 31062 31903 34316 34378 34567 38642 38980
640	116 6757 7617 12409 12462 32791 34567 38642 38980
6757	116 640 663 7617 12409 25252 28686 32791 34316 34378 34567 38642 38980
7617	116 640 6757 38642
12409	116 640 663 3732 6757 6830 19610 21816 25252 27273 28686 32791 34378 34567 38642 38980
12410	116 22188 28686 31903 34378 34567 38642
22188	116 12410 28686 31903 38642 38980
25252	116 6757 6830 12409 34378 34567 38642 38980
27273	116 6830 12409 32791 38642
28686	116 663 3732 6757 6830 12409 12410 22188 31062 31903 32791 34378 34567 38642 38980
31062	116 28686 34316 34378 34567
31903	116 6830 12410 19610 22188 28686 34567 38642
34316	116 6757 31062 34378 34567
34378	116 6757 12409 12410 25252 28686 31062 34316 34567 38980
34567	116 640 6757 12409 12410 21816 25252 28686 31062 31903 34316 34378 38642 38980
38642	116 640 663 3732 6757 6830 7617 12409 12410 12462 19610 21816 22188 25252 27273 28686 31903 32791 34567 38980
38980	116 640 663 6757 6830 12409 21816 22188 25252 28686 32791 34378 34567 38642
117	377 8452 18839 21028 24601 24725 31257 38920
377	117 6552 8047 8452 18839 24601 24725 31257 33838 36209 38920
8452	117 377 4240 6552 8047 13174 13931 18839 21028 24725 31257 32882 33838 38920
18839	117 125 377 4240 6552 8047 8452 13174 13931 19074 21028 24601 24725 31257 32882 33207 33838 35735 36209 36361 38920 39795
21028	117 125 4240 6552 8452 13174 13931 18839 19074 24601 24725 31257 32882 33207 35735 36361 38920 39795
24601	117 377 6552 13174 13931 18839 21028 24725 31257 38920
24725	117 125 377 4240 6552 8047 8452 13174 13931 18839 19074 21028 24601 31257 32882 33207 33838 35735 36209 36361 38920 39795
31257	117 125 377 8047 8452 13174 13931 18839 21028 24601 24725 33207 33838 35735 38920
38920	117 125 377 4240 6552 8047 8452 13174 13931 18839 21028 24601 24725 31257 32882 33838 35735 36209 36361 39795
119	10122 28962
10122	119 1921 6276 6511 8791 13328 18669 20541 24150 28962 30379 31365 34487
28962	119 6511 10122 24150 34487
121	5792 15432 25705 39585
5792	121 3958 25150 25705 39945
15432	121 20836 25705
25705	121 123 3958 5049 5753 5792 10363 11927 12135 15432 16032 20836 25150 27679 28308 32870 37384 38080 39585 39945
39585	121 123 3958 5753 10363 12135 20836 25705 32870
122	622
622	122 1692 10016 11256 12046 15684 21255 22100 22538 25923 28938 29168 30986 31756 35066 35845 37163 38945
123	12135 25705 39585
12135	123 3958 5049 20836 25705 28308 32870 39585
125	6552 8047 13174 13931 18839 19074 21028 24725 31257 33207 36361 38920
6552	125 377 4240 8452 13174 18839 19074 21028 24601 24725 32882 33838 36361 38920 39795
8047	125 377 4240 8452 13174 18839 19074 24725 31257 32882 33207 33838 36209 38920
13174	125 4240 6552 8047 8452 13931 18839 19074 21028 24601 24725 31257 33207 33838 35735 36209 36361 38920 39795
13931	125 8452 13174 18839 21028 24601 24725 31257 35735 38920 39795
19074	125 6552 8047 13174 18839 21028 24725 32882 33207 33838 36209
33207	125 8047 13174 18839 19074 21028 24725 31257 36209
36361	125 4240 6552 13174 18839 21028 24725 33838 35735 38920 39795
126	823 3161
823	126 6900 32538
3161	126 192 6900 9715 32538
128	7266 7270 9800 10830 10894 11268 12700 15327 21098 23116 30308 30927 32059 35842 35956 36816
7266	128 7270 15327 21098 30669 30927 32059 35842 35956
7270	128 7266 10830 12700 35842
9800	128 2160 10894 11268 12700 21098 32059 35842 35956
10830	128 7270 12700 15327 35842
10894	128 9800 12700 23116 32059 35842
11268	128 2160 9800 10230 21098 23116 32059 35842 35956
12700	128 7270 9800 10230 10830 10894 21098 23116 32059 35842
15327	128 2160 7266 10830 30669 32059 35842 36816
21098	128 2160 7266 9800 11268 12700 23116 30927 32059 35956
23116	128 2160 10230 10894 11268 12700 21098 30308 32059 35842 35956
30308	128 23116
30927	128 7266 21098 32059 35956
32059	128 2160 7266 9800 10894 11268 12700 15327 21098 23116 30927 35842 35956
35842	128 7266 7270 9800 10830 10894 11268 12700 15327 23116 32059
35956	128 2160 7266 9800 11268 21098 23116 30927 32059
36816	128 2160 15327
129	13744
13744	129
134	39927
39927	134 6840
135	5605
5605	135
139	1727 2200 5410 13906 20084 20317 25419 25678 27663 34643
1727	139 5410 12745 13906 16780 20084 20317 25419 25678 27663 35652
2200	139 5410 14194 20317 27456 28615 29521
5410	139 1727 1989 2200 3924 5569 12745 13796 13906 16261 16780 20084 20317 25419 25678 27456 27663 28615 31438 33239 34643 35652 35928
13906	139 1727 5410 16110 16261 20084 20317 25419 27663
20084	139 1727 5410 13796 13906 16261 20317 27663 34643
20317	139 1727 2200 3924 5410 5569 12745 13796 13906 16261 16780 20084 25678 27456 27663 28615 29521 31438 34643 35652 35928
25419	139 1727 5410 13906 27663
25678	139 1727 3924 5410 5569 12745 16110 16261 20317 27456
27663	139 1727 5410 13906 16780 20084 20317 25419 28615
34643	139 5410 20084 20317
140	6316 10598 21601 23016 26660
6316	140 23016 26660
10598	140 5418 6368 23016 24128
21601	140 23016
23016	140 6316 10598 13356 14380 21601 24128 26660 34323
26660	140 6316 14380 23016
142	23595 29279 37390
23595	142 2367 22540 29279 37390
29279	142 23595 37390
37390	142 10614 22540 23595 27274 27729 29279 39959
143	3502 8207 12974 15018 19207 24629 28561 35341 36387
3502	143 13074 15018 19207 22313 24629 35341 36387
8207	143 3404 15018 24629 28561 36387
12974	143 19207
15018	143 3502 8015 8207 19207 24629 28561 35341
19207	143 3502 8015 12974 13074 15018 22087 24629 28561 31448 35341 36387
24629	143 188 3404 3502 4376 8015 8207 13074 15018 19207 22087 22313 28561 31448 32012 36387
28561	143 3404 8015 8207 15018 19207 24629 36387
