1968	8 935 948 1179 1312 1588 1701 1749 2109 3078 3666
9	148 168 925 1602 1935 1947 2051 2408 3173 3242 3305 3338 4012 4358
148	9 30 925 1602 1935 2051 3026 3173 3305 3881 3998 4012 4358
168	9 925 1947 3026 3173 3881 3998 4012 4358
925	9 30 148 168 1602 1935 1947 2051 2408 3026 3173 3242 3305 3338 3881 3998 4012 4358
1602	9 148 925 1935 2051 3242 3305 3338
1935	9 30 148 925 1602 2051 2408 3242 3305 3338 3612 3998 4012 4358
1947	9 168 925 3612 4012 4358
2051	9 148 730 925 1602 1935 2408 3026 3242 3305 3338 3881
2408	9 730 925 1935 2051 3305 3338
3173	9 148 168 925 3881 4358
3242	9 925 1602 1935 2051 3305 3338 3881 3998 4012
3305	9 30 148 925 1602 1935 2051 2408 3026 3242 3338 3881 3998 4358
3338	9 730 925 1602 1935 2051 2408 3242 3305
4012	9 148 168 925 1935 1947 3242 3612 3998 4358
4358	9 30 148 168 925 1935 1947 3026 3173 3305 3612 4012
13	2129 2593 3089 3269
2129	13 1306 2593 3089 3269
2593	13 1463 2129 3089
3089	13 268 1306 2129 2593 4032 4102 4269
3269	13 1768 2129 4269 4669
14	860 1356 1632
860	14 246 1457 1632
1356	14 1025
1632	14 860 1457 2314 3088
525	16 133 1201 1549 2564 3100 4130 4233 4753 4813
718	16 133 1925 2564 3339 3724 4130
1201	16 133 525 2564 3100 4753
1427	16 1295 1549 2564 3101 3339 4813
3100	16 133 525 1201 1929 3997 4233
3101	16 1295 1427 1925 2564 4130 4813
3339	16 718 1427 1925
3724	16 133 718 1925 2564 3997
4233	16 133 525 3100 3997
4753	16 133 525 1201 1549 2564
17	294 1292 2070 2089 2560 2607 2686 3055 4144 4226 4261 4513
2070	17 294 1393 2089 4144 4226 4513
2607	17 2089 2809 3055 4592
18	1398 3033 4268 4843
1398	18 302 4268 4843
3033	18 2597 4268 4843
4268	18 508 768 937 1171 1398 2123 2597 3033 4843 4892
4843	18 1398 2597 3033 4268
19	369 838 1650 2156 2633 3511 3746 4417
369	19 596 838 1231 1650 2156 2547 2903 3656 3746 4099
838	19 369 596 1231 2156 3461 3663 4417
1650	19 369 596 2156 2422 2547 2633 2903 4417
2156	19 369 596 838 1231 1650 2181 2903 3461 3663 3746
2633	19 596 1231 1650 2181 2547 4099 4417
3511	19 596 1231 2903 3461 3656 3746
3746	19 369 596 1231 2156 2181 2903 3461 3511 3656
4417	19 596 838 1345 1650 2547 2633 2903 3461 4099
21	1675
1675	21
23	1391 1869 2612
1391	23 197 1558 1750 1869 2064 2612 3595 3807 4404
1869	23 1391 1609 1674 1750 2064 2073 2830 3630 3715
2612	23 1391 2064
26	72 176 1434 1946 2711 3099 3277 3864 4123
72	26 1434 1946 2711 3099 3151 3767 3864 4123 4651 4761
176	26 424 706 1434 2711 3099 3277 3864 4761
1434	26 72 176 706 1946 2711 3099 3277 3864 4123 4149 4651 4761
1946	26 72 706 1434 3099 3151 3277 3767 3864 4651 4761
2711	26 72 176 424 706 1434 3099 3277 3767 3864 4123 4149 4651 4761
3099	26 72 176 424 706 1434 1689 1946 2711 3129 3277 3864 4123 4149 4651 4761
3277	26 176 424 706 1434 1946 2711 3099 3151 3767 4123 4149 4651 4761
3864	26 72 176 706 1434 1689 1946 2711 3099 3129 3151 3767 4123 4149 4761
4123	26 72 1434 1689 2711 3099 3277 3767 3864 4149 4651 4761
27	155 1659
155	27
1659	27 1018 1672 2160 2212 2265 3155
28	54 1566 1688 2061 4066 4879
54	28 267 550 566 577 798 1259 1304 1542 1566 1688 2041 2061 2397 3119 3385 3389 3686 3909 4066 4114 4182 4494 4879
1566	28 54 550 566 798 1259 1688 2041 2061 3119 3389 3909 4494 4879
1688	28 54 550 798 1566 2041 3119 3389 4066 4494 4879
2061	28 54 566 1214 1566 2041 3119 3389 3686 3909 4066 4494 4879
4066	28 54 577 798 1542 1685 1688 2041 2061 3389 3638 3686 4114 4494
4879	28 54 550 798 1259 1566 1688 2061 3063 3389 4494
30	148 925 1935 3026 3305 3998 4358
3026	30 148 168 925 2051 3305 3881 3998 4358
3998	30 148 168 925 1935 3026 3242 3305 3881 4012
35	4455 4674
4455	35 544 556 1039 2586 3203 3800 4674
4674	35 544 788 2586 3203 3602 4455 4607
36	757 2090 2975
757	36 640 2975
2090	36 1515 2975
2975	36 757 1515 2071 2090 2262
38	599 3058 4103
599	38 247 1131 3189 4103 4626 4858
3058	38
4103	38 599 3189 4171 4307
39	143 658 1682 1760 2211 3142 3757 4783
143	39 815 1270 1682 1760 2211 3142 4783
658	39
1682	39 143 1760 2211 3757
1760	39 143 815 1270 1557 1682 2211 2663 3142 3361 3684 3757 4719 4783 4960
2211	39 143 815 1270 1682 1760 2705 3361 3757 4719 4783 4960
3142	39 143 815 1270 1760 2225 3684 4783
3757	39 1270 1682 1760 2211 3361
4783	39 143 166 815 1557 1760 2211 2225 3142 3361 3684 4719
41	2412 4392 4856
2412	41 467 769 1904 2169 3382 3667 4098 4221 4392 4811 4856
4392	41 2412 3008 3691 4221 4856
4856	41 323 467 637 769 1904 2169 2412 3008 3382 3667 3835 4221 4392 4602
44	2037 2589
2037	44 2589 4671
2589	44 463 491 1117 1534 1811 2009 2037 2758 4671 4908
45	65 314 334 679 1283 2219 2599 3209 3618 3855 4095 4737
65	45 328 334 420 3148 3209 3409 3618 3710 3855 4737
314	45 679 2599 3209 3618 4095
334	45 65 3209 3409 3618 3710 3855 4737
679	45 314 1283 2219 3618 3713 3855 4095
1283	45 328 679 2599 3209 3618 3855 4521
2219	45 328 679 2693 3209 3618 3713 3855 4521 4737
2599	45 314 328 1283 2693 3209 3618 3713 3855 4095
3209	45 65 314 328 334 1283 2219 2599 3072 3148 3409 3618 3855 4095
3618	45 65 149 314 315 328 334 679 1283 2219 2599 2665 2693 2702 3072 3148 3209 3409 3659 3710 3713 3855 4095 4521 4737
3855	45 65 328 334 679 1283 2219 2599 2693 3209 3409 3618 3710 3713 4521 4737
4095	45 314 679 2599 3209 3618 3713
4737	45 65 328 334 2219 2693 2702 3072 3148 3409 3618 3710 3855
46	2379 2515
2379	46 284 521 2139 2515 4109
2515	46 2379
47	1217
1217	47 81 373 664 1253 1564 1664 2939 2944 2951 3619 4213 4643
49	553 1573 2076 2100 2186 2280 2628 2884 3371 4197 4844
553	49 2100 2280 2628 2878 4197 4389 4844
1573	49 2100 3444
2076	49 2100 3371 4197 4844
2100	49 553 1573 2076 2878 2884 3021 3371 4197 4770 4844
2186	49
2280	49 553 2884 3021 3125
2628	49 553 2335
2884	49 1351 2100 2280 2878 3371 4844
3371	49 1351 2076 2100 2878 2884 4770 4844
4197	49 553 2076 2100 4844
4844	49 69 553 1351 2076 2100 2878 2884 3371 4197
50	4616
4616	50 355 1380 1902 3498 3526 4110
51	4459
4459	51 130 306 1316 1352 1725 2685 4174 4958
267	54 798 1259 1685 3389 3638
550	54 566 798 1566 1688 2041 4494 4879
566	54 550 1259 1566 2061 2397 4114
577	54 798 1259 1304 1685 2041 2095 3063 3389 3638 4066
798	54 267 550 577 1566 1685 1688 2041 3389 3638 3686 4066 4494 4879
1259	54 267 566 577 1566 2397 3063 3389 3909 4879
1304	54 577
1542	54 4066
2041	54 550 577 798 1566 1688 2061 2397 3119 3389 3686 4066
2397	54 566 1259 2041 3063 3119
3119	54 1566 1688 2041 2061 2397 3385 3389 4182
3385	54 2095 3119 3389
3389	54 267 577 798 1259 1566 1685 1688 2041 2061 3063 3119 3385 3686 3909 4066 4182 4494 4879
3686	54 798 1685 2041 2061 2540 3389 3909 4066
3909	54 1259 1566 2061 3389 3686
4114	54 566 4066
4182	54 3119 3389
4494	54 550 798 1566 1688 2061 3389 4066 4879
57	3131 3453 3770 4096 4790
3131	57 351 1128 2601 4096 4107 4319 4749 4790
3453	57 594 609 1128 2601 3427 4048 4096 4319 4790
3770	57 110 351 609 4048 4096 4790 4975
4096	57 351 594 609 1128 2601 3131 3453 3770 4048 4749 4764 4790 4975
4790	57 121 351 594 609 1127 1128 1135 2601 3131 3427 3453 3770 4048 4096 4107 4319 4749 4764 4975
59	2665 3713
2665	59 3618
3713	59 679 2219 2599 3618 3855 4095
60	2799 4077 4697
2799	60 564 809 1318 1347 2458 3253 3611 4697
4077	60
4697	60 163 206 564 809 936 1073 1147 1318 1347 2231 2458 2676 2799 3253 3611 3777 4402 4829
61	4918
4918	61 4127
63	421
421	63
328	65 315 1283 2219 2599 2693 3072 3148 3209 3618 3659 3855 4521 4737
420	65
3148	65 328 2702 3072 3209 3618 3659 3710 4737
3409	65 334 3209 3618 3710 3855 4737
3710	65 315 334 3148 3409 3618 3855 4737
66	398 453 930 946 3174 3631 3940 4159 4177
398	66 2094
453	66
930	66 3940 4177 4605
946	66 3631 3923 3940
3174	66 3923 3940 4605
3631	66 416 946 2647 3940 4436 4605
3940	66 416 930 946 2647 3174 3631 3832 3923 4605
4159	66 4605
4177	66 930 2094
68	1980
1980	68
69	4844
71	1221
1221	71 301 695 1976 2310 2652 3603 4073
3151	72 1946 3277 3767 3864 4651 4761
3767	72 1946 2711 3151 3277 3864 4123 4761
4651	72 424 706 1434 1946 2711 3099 3151 3277 4123 4149 4761
4761	72 176 424 706 1434 1689 1946 2711 3099 3151 3277 3767 3864 4123 4149 4651
73	3144
3144	73 312 2773 3094 3904 4933 4965
78	2647 4605
2647	78 3631 3940 4436
4605	78 930 3174 3631 3940 4159 4436
81	583 664 1217 1253 3619 4643
583	81 2951
664	81 1134 1217 1253 2944 4643
1253	81 373 664 1134 1217 1664 2939 2944 2951 4643
3619	81 1217 2939 2951 4643
4643	81 373 664 1134 1217 1253 1564 1664 2939 2944 3448 3619
84	4278
4278	84 961 1797 2147 3850
86	4687
4687	86 644 3424 3682
87	1215 3162 3863 4116 4939
1215	87 232 1350 2021 2386 3137 3162 3540 3863 4116 4591
3162	87 91 232 617 753 1215 1252 1350 2021 2386 3137 3540 3863 3901 4116 4208 4591 4924 4939
3863	87 601 617 1215 1350 2021 2386 3162 3901 4116 4939
4116	87 232 358 601 617 753 1215 1252 1350 2021 2386 2395 3137 3162 3540 3792 3863 3901 4924 4939
4939	87 2386 3137 3162 3863 4116
88	1333 3036
1333	88 586 1717 1799 2016 2626 3036 3572 4361 4630
3036	88 586 1333 1717 2016 2626 4361 4630
89	127 876 920 1901 1985 2623 2920 3230 3553 4089 4738
127	89 207 647 920 1985 2920 4704 4712 4738 4956
876	89 647 920 1901 1985 2623 2920 3230 4089 4738
920	89 127 207 647 876 1901 1985 2623 2920 3230 3649 4089 4216 4704 4738 4956
1901	89 207 647 876 920 1985 2623 2920 3230 3649 4089 4216 4704 4712 4956
1985	89 127 207 647 876 920 1901 2623 3230 4738 4956
2623	89 113 207 647 876 920 1901 1985 2920 3230 3553 3649 4089 4216 4704 4712 4738 4956
2920	89 127 647 876 920 1901 2623 3649 4089 4216 4704 4738 4956
3230	89 647 876 920 1901 1985 2623 3553 4089 4216 4738
3553	89 2623 3230
4089	89 647 876 920 1901 2623 2920 3230 4704 4738 4956
4738	89 127 207 647 876 920 1985 2623 2920 3230 4089 4216 4712 4956
91	753 2021 2386 2395 3137 3162 3792
753	91 3137 3162 4116
2021	91 232 358 601 617 1215 1252 1350 2386 2395 3137 3162 3792 3863 3901 4116 4208
2386	91 358 601 1215 1252 1350 2021 2395 3137 3162 3540 3792 3863 4116 4208 4591 4924 4939
2395	91 232 358 601 1350 2021 2386 3137 4116
3137	91 232 601 617 753 1215 2021 2386 2395 3162 3792 3901 4116 4939
3792	91 617 2021 2386 3137 4116 4208
94	103 428 519 1666 2630 3238 4323
103	94 428 657 940 1119 2630 2780 3231 3238 4189 4323 4469
428	94 103 519 1119 1204 1666 2142 2630 2780 3238 3568 4189 4323
519	94 428 1119 1666 2630 3231 3238 3568 4323 4469
1666	94 428 519 2630 3238 4323
2630	94 103 428 519 1119 1666 3231 4323 4469
3238	94 103 428 519 657 940 1119 1204 1666 2780 2929 3231 3568 4189 4323
4323	94 103 428 519 1119 1666 2630 2780 3231 3238 4469
95	215 273 638 855 1555 1807 2218 2825 2902 2952 3413 3458 3813 3839 3932 3950 4273 4523
215	95 638 855 1040 2218 2825 3413 3950 4273
273	95 253 855 1040 2218 2502 2952 3932
638	95 215 895 1807 2218 2825 2902 3932 4273
855	95 215 253 273 1040 1555 2218 2825 3413 3458 3950
1555	95 855 895 1040 1807 2825 3932 4273
1807	95 638 895 1555 2218 2825 4523
2218	95 215 253 273 638 855 895 1040 1807 2952 3413 3932 4273
2825	95 215 638 855 1244 1555 1807 2902 3813 3932 3950 4252 4523
2902	95 638 2825 4523
2952	95 273 1040 2218
3413	95 215 855 2218 3950
3458	95 855
3813	95 2825
3839	95
3932	95 253 273 638 895 1040 1555 2218 2825
3950	95 215 855 2502 2825 3413
4273	95 215 638 1555 2218
4523	95 1807 2825 2902
96	2808 3075 4061
2808	96 170 1205 1496 1499 2748 2771 3075 3158 3274 3897
3075	96 1205 1289 1800 2556 2808 3897 4720
4061	96 1289 3935
98	159 221 228 1151 2658 3681 3819 4585
159	98 221 228 898 1151 1197 1897 2144 2258 2658 2666 3681 3819 4060 4585 4849
221	98 159 228 898 1151 2031 2258 2666 3681 3819 4585 4849
228	98 159 221 898 1151 1197 2658 2666 3054 3681 4060 4585 4849
1151	98 159 221 228 898 1197 2031 2144 2258 2658 2666 3054 3681 4060 4849
2658	98 159 228 240 1151 1897 2031 2258 3054 3681 3819 4849
3681	98 159 221 228 240 898 1151 1197 1897 2031 2258 2658 2666 3054 3819 4060 4585 4849
3819	98 159 221 240 898 1897 2031 2658 3681 4585 4849
4585	98 159 221 228 898 1897 3681 3819 4060
100	591 1626 2118 3074 3147 3163 4309 4682
591	100 1626 2126 2545 3147 3163 3914 4309 4682
1626	100 591 2126 2545 3074 3147 3163 4309 4682
2118	100 3074 4309
3074	100 570 1141 1626 2118 2126 3163 3914 3917 4682 4747 4760
3147	100 591 703 1626 2126 3096 3163 3439 3914 3917 4198 4309 4682 4747
3163	100 570 582 591 703 1626 2126 3074 3096 3147 3662 3914 4198 4309 4682 4747 4760
4309	100 582 591 1141 1626 2118 2126 3147 3163 3439 3914 4682 4747 4760
4682	100 591 1141 1626 2126 2545 3074 3147 3163 3439 4180 4309 4760
657	103 940 1119 1204 3238 4189
940	103 657 2929 3231 3238 4189
1119	103 428 519 657 1204 2142 2630 2780 3231 3238 3568 4189 4323 4469
2780	103 428 1119 1204 3238 3568 4189 4323 4469
3231	103 519 940 1119 2630 2929 3238 4189 4323 4469
4189	103 428 657 940 1119 1204 2142 2780 3231 3238 3568
4469	103 519 1119 2630 2780 3231 4323
104	3166 4638
3166	104 481 605 811 1417 1670 1996 2104 2122 3116 4638 4703
4638	104 481 811 1996 3166
106	2758
2758	106 2009 2384 2589
107	4799 4946
4799	107
4946	107
108	276 846 1878 2050 2306 2820 4391 4632
276	108 1878 2050 2108 2141 2820 3383 4142 4360 4363 4377 4391 4632
846	108 4391
1878	108 276 2141 2306 2820 3676 4391 4632
2050	108 276 2820 4391
2306	108 1878 4632
2820	108 276 1878 2050 4359 4363 4391 4632
4391	108 276 846 1878 2050 2141 2820 4632
4632	108 276 1337 1878 2141 2306 2565 2820 3383 4360 4377 4391
109	1911
1911	109 1907
110	3770
113	2623
116	339 1122 1296 1592 4267 4419 4647
339	116 290 297 2510 3987 4647
1122	116
1296	116 202 4267 4419 4647
1592	116 4419
4267	116 290 1296 3327 4419 4596 4647
4419	116 290 779 1296 1572 1592 1934 3275 4267 4647
4647	116 290 339 1296 4267 4419
118	1110
1110	118 1149 3711
120	1904
1904	120 2412 4856
121	1135 2601 3427 4764 4790 4975
1135	121 145 2601 4790 4975
2601	121 351 1128 1135 3131 3427 3453 4096 4749 4790 4975
3427	121 609 2601 3453 4048 4764 4790 4975
4764	121 594 609 3427 4048 4096 4749 4790 4975
4975	121 351 609 1127 1135 2601 3427 3770 4048 4096 4764 4790
125	2946 3235
2946	125 3235
3235	125 2946 4520
126	4561 4612
4561	126
4612	126
207	127 647 920 1901 1985 2623 4704 4712 4738
647	127 207 876 920 1901 1985 2623 2920 3230 3649 4089 4704 4712 4738 4956
4704	127 207 647 920 1901 2623 2920 3649 4089 4216 4712 4956
4712	127 207 647 1901 2623 3649 4216 4704 4738 4956
4956	127 647 920 1901 1985 2623 2920 3649 4089 4216 4704 4712 4738
128	529
529	128 4127
130	306 478 1175 1352 2596 3143 4459 4958
306	130 1316 1352 1725 2596 2726 3143 4433 4459 4958
478	130 1352 4958
1175	130
1352	130 306 478 4459 4958
2596	130 306 3143 3913 4958
3143	130 306 1174 2596 4958
4958	130 306 478 1316 1352 2596 3143 4459
131	560 1883 2301 2674 3118 3412 3580 3738 3795 3922
560	131 2301 3412 3738 3795
1883	131 336 2674 2954 3412 3795 3922 4305
2301	131 560 3412 3738 3795
2674	131 1871 1883 3412 3795 4622
3118	131 1871 3795 4622 4986
3412	131 560 1883 2301 2674 3795 4305
3580	131
3738	131 560 1871 2301 3795
3795	131 336 378 560 1871 1883 2301 2674 3118 3412 3738 4296 4305 4622
3922	131 1883 3588 4841
132	180 303 590 676 1103 1587 1733 2221 3220 3267 3632 4294 4721 4870 4913
180	132 303 1407 1455 1587 3220 3642 4721
303	132 180 1455 1587 1733 3220 4721
590	132 3267 3632 4721 4870
676	132 1733 3220 3267 4721 4870
1103	132 1120 1454 1587 1733 3632 4721
1587	132 180 303 1103 1455 1733 3220 3267 3632 4721
1733	132 303 676 799 1103 1120 1454 1587 2221 2895 3220 3267 3632 4721 4807 4870 4913
2221	132 1733 3632 4721 4870 4913
3220	132 180 303 676 1455 1587 1733 3267 4721 4870
3267	132 590 676 1587 1733 3220 3632 4721 4870
3632	132 590 1103 1120 1454 1587 1733 2221 3267 4294 4721 4870 4913
4294	132 3632
4721	132 180 303 590 676 799 1103 1454 1455 1587 1733 2221 3220 3267 3525 3632 3642 4807 4870 4913
4870	132 590 676 1454 1455 1559 1733 2115 2221 3220 3267 3632 3642 4721 4913
4913	132 1454 1559 1733 2221 3632 4721 4807 4870
1929	133 3100
134	427 897 1053 1269 1379 1636 1705 2138 2573 2976 4104 4405
427	134 740 897 1053 1636 1705 1881 2138 2573 2976 3295 4104 4291 4405
897	134 427 588 740 1053 1269 1636 1705 2976 3295 4104 4405
1053	134 427 740 897 1379 1881 2918 2976 3295 4104 4405
1269	134 588 897 1379 1636 2918 4104 4405
1379	134 1053 1269 1881 2918 2976 4104 4405
1636	134 427 588 897 1269 2976 4104 4291 4405
1705	134 427 897 2976 4104 4405
2138	134 427 2976
2573	134 427 3295
2976	134 427 897 1053 1379 1636 1705 1881 2138 4104 4405
4104	134 427 740 897 1053 1269 1379 1636 1705 1881 2918 2976 3295 4405
4405	134 427 588 897 1053 1269 1379 1636 1705 1881 2976 3295 4104
138	402 473 1903 2802 2919 2925 3442 3484 3679 4664
402	138 473 528 863 865 922 1359 2419 2802 2919 2925 3442 3484 3679 3921 4022 4324 4664
473	138 402 528 863 1903 2802 2919 3442 3679 4664
1903	138 473 2919 3679 4664
2802	138 402 473 863 2919 3484 3679 4664
2919	138 402 473 528 863 865 922 1359 1903 2419 2802 2925 3442 3484 3679 3921 4022 4664
2925	138 402 627 863 922 1359 2419 2919 3442 3484 3679 3921 4022 4664
3442	138 402 473 863 1359 2419 2919 2925 3679 3921 4664
3484	138 402 863 922 2419 2802 2919 2925 3679 4447
3679	138 402 473 627 863 922 1359 1903 2419 2802 2919 2925 3442 3484 4022 4664
4664	138 402 473 863 1359 1903 2802 2919 2925 3442 3679 4022
139	1046 1143 1291 1293 2043 2289 3494 3733 4773
1046	139 1143 1291 1676 2043 2598 3756 4162 4773
1143	139 574 1046 1291 1676 1721 2043 2289 2598 3087 3223 3494 3756 4162 4173 4773
1291	139 1046 1143 1676 2043 2289
1293	139 1676 2043 2289 2452 2960 4173 4773
2043	139 574 1046 1143 1291 1293 1676 2289 2960 3010 3733 4162 4173 4773
2289	139 1143 1291 1293 1676 2043 3087 3494 3733 4162 4173 4773
3494	139 1143 1676 2289 2452 3087 3733 4162
3733	139 2043 2289 3494
4773	139 574 1046 1143 1293 1676 1721 2043 2289 2598 3756
140	4031
4031	140
815	143 1270 1760 2211 2705 3142 3684 4783
1270	143 815 1760 2211 2225 3142 3684 3757 4960
145	1127 1135
1127	145 4790 4975
3881	148 168 925 2051 3026 3173 3242 3305 3998
149	3618
153	426 1411 2493 4128
426	153 1411 1536 1581 2354 2592 2860 3332 4128 4236 4634
1411	153 426 1536 1581 2493 4128 4236 4686
2493	153 1411 1581 3387 4128 4686
4128	153 426 557 649 1087 1311 1411 1536 1581 2354 2493 2592 3387 4206 4236 4634 4686
154	1034 1508 1893 2012 2198 2784 3824 4504
1034	154 410 441 616 712 1092 1493 1508 1578 1696 1720 1810 1893 2198 2255 2784 3086 3349 3775 3780 3846 4058 4282 4364 4504 4944
1508	154 1034 2198 2255 4058 4504
1893	154 410 1034 1092 1493 1696 1720 2198 2255 2784 3775 4282 4364 4504
2012	154
2198	154 1034 1508 1893 2255 2784 2829 3349 3775 4058 4504
2784	154 410 441 1034 1092 1493 1893 2198 4058 4364 4504 4944
3824	154 4364
4504	154 410 641 1034 1092 1493 1508 1696 1720 1893 2198 2255 2257 2784 4058 4364
156	626 1156 1937 2107 2143 2584 4165
626	156 1156 1937 4165
1156	156 199 626 893 1097 1510 1937 2107 2110 2143 2584 3735 4165 4300 4425
1937	156 199 626 868 893 1032 1156 1510 1660 2107 2110 2143 2584 4165 4300 4425
2107	156 868 1032 1097 1156 1510 1660 1937 2110 2143 2584 4165 4300
2143	156 868 1156 1510 1937 2107 2110 2584 4165
2584	156 868 1097 1156 1937 2107 2143 4165 4300
4165	156 199 626 893 1032 1097 1156 1510 1937 2107 2143 2584 3735
158	234 337 993 1277 2180 2639 2846 3006 3107 3172 3190 3502 3979 4081
234	158 337 2846 3006 3107 3769 4081
337	158 234 383 624 727 993 2180 2639 3006 3107 3172 3190 3502 3979 4081
993	158 337 624 1277 2639 2846 3006 3107 3172 3979
1277	158 993 2180 2639 2670 2846 3172 3190 3979
2180	158 337 383 464 624 1277 2846 3006 3107 3172 3190 3502 3769 3979
2639	158 337 383 624 727 993 1277 2846 3006 3107 3172 3502 3769 3979 4081
2846	158 234 624 993 1277 2180 2639 2670 3006 3107 3172 3769 3979 4081
3006	158 234 337 464 624 727 993 2180 2389 2639 2670 2846 3107 3172 3190 3769 4081
3107	158 234 337 383 624 727 993 2180 2639 2846 3006 3172 3502 3769 3979 4081
3172	158 337 624 993 1277 2180 2639 2670 2846 3006 3107 3190 3502 3769 3979
3190	158 337 464 624 1277 2180 2670 3006 3172 3979
3502	158 337 383 2180 2639 3107 3172 4081
3979	158 337 464 624 993 1277 2180 2639 2846 3107 3172 3190 3769 4081
4081	158 234 337 383 464 624 2639 2846 3006 3107 3502 3769 3979
898	159 221 228 1151 1897 2031 2666 3054 3681 3819 4585 4849
1197	159 228 1151 2666 3681 4060 4849
1897	159 240 898 2258 2658 3681 3819 4060 4585 4849
2144	159 1151
2258	159 221 240 1151 1897 2031 2658 2666 3681 4060 4849
2666	159 221 228 898 1151 1197 2031 2258 3681 4060
4060	159 228 1151 1197 1897 2258 2666 3681 4585
4849	159 221 228 898 1151 1197 1897 2031 2258 2658 3054 3681 3819
161	410 4058
410	161 441 616 1034 1092 1493 1578 1893 2784 3086 4364 4504
4058	161 641 1034 1508 2198 2784 4504
162	4860
4860	162 329 1711 1890 3593 3916
163	206 936 1318 2458 3611 3878 4697
206	163 809 936 1073 1318 1347 4697
936	163 206 564 809 1073 1147 1224 1318 1347 1623 2231 2458 3253 3611 3777 4402 4697 4829
1318	163 206 564 809 814 936 1073 1347 1623 2799 3611 4001 4402 4697
2458	163 564 809 814 936 1147 1623 2101 2231 2799 3253 3611 3878 4402 4545 4697
3611	163 564 809 814 936 1147 1318 2458 2799 3253 3777 3878 4697
3878	163 2458 3611
165	1037 1107 1852 3082 4385
1037	165 1107 1852 2187 4194 4362 4410
1107	165 1037 1044 1852 2179 2187 4362 4385
1852	165 257 293 1037 1044 1096 1107 1329 1652 2179 2187 3082 3090 3337 4111 4211 4362 4385
3082	165 1329 1852 2187 4385
4385	165 1096 1107 1329 1852 2187 3082 3090
166	3684 4783
3684	166 815 1270 1557 1760 2225 3142 4783
169	431 2602 3236 4966
431	169 1662 2602 3236 4118 4442 4763 4948 4966
2602	169 431 3236 4118
3236	169 431 671 2602 2643 4118 4249 4763
4966	169 431 4118
170	1499 2748 2808 3703
1499	170 2808 3703
2748	170 2808 3703
3703	170 1499 2748
171	1091
1091	171
172	934 1058 1130 1299 1371 1586 1643 1648 1805 2062 2286 2407 2679 3187 3689 3739 4280 4662 4743
934	172 1125 1299 1586 1643 1805 2026 2679 3689 3739 4280 4662 4743
1058	172 1299 1643 2290 2679 3739 4326 4662
1130	172 786 1299 1805 2286 2679 4743
1299	172 786 934 1058 1125 1130 1371 1586 1643 1648 1805 2062 2286 2407 2679 3472 3689 3739 4280 4318 4662 4743
1371	172 1299 1586 2062 2407 2679 4280 4743
1586	172 934 1299 1371 1643 2407 2679 4662
1643	172 934 1058 1299 1586 2062 2286 2407 2679 3689 4280 4662 4743
1648	172 1299 1805 2286 3689 4318 4743
1805	172 934 1130 1299 1648 2062 2407 2679 4662 4743
2062	172 1299 1371 1643 1805 2290 2407 2679 3472 4280 4662 4743
2286	172 1130 1299 1643 1648 2654 3689 4743
2407	172 1299 1371 1586 1643 1805 2062 2290 2679 3472 3739 4580 4662 4743
2679	172 786 934 1058 1130 1299 1371 1586 1643 1805 2062 2407 2661 3739 4280 4580 4662 4743
