node	label
1061	25
1062	50
1063	17
1064	47
1065	47
1066	4
1067	14
1068	106
1069	19
1070	101
1071	17
1072	85
1073	43
1074	2
1075	108
1076	44
1077	98
1078	64
1079	26
1080	17
1081	13
1082	85
1083	84
1084	51
1085	81
1086	62
1087	75
1088	66
1089	60
1090	51
1091	13
1092	76
1093	95
1094	60
1095	33
1096	80
1097	77
1098	28
1099	17
1100	19
1101	39
1102	48
1103	70
1104	4
1105	104
1106	49
1107	80
1108	102
1109	49
1110	49
1111	106
1112	39
1113	7
1114	86
1115	101
1116	58
1117	34
1118	27
1119	56
1120	70
1121	85
1122	66
1123	84
1124	19
1125	82
1126	95
1127	42
1128	42
1129	37
1130	82
1131	29
1132	38
1133	77
1134	36
1135	42
1136	25
1137	101
1138	23
1139	68
1140	79
1141	61
1142	27
1143	73
1144	49
1145	18
1146	45
1147	43
1148	11
1149	49
1150	74
1151	59
1152	68
1153	45
1154	51
1155	92
1156	77
1157	92
1158	33
1159	1
1160	44
1161	65
1162	49
1163	4
1164	10
1165	92
1166	51
1167	17
1168	68
1169	45
1170	65
1171	15
1172	27
1173	40
1174	40
1175	40
1176	74
1177	79
1178	32
1179	8
1180	23
1181	68
1182	93
1183	92
1184	96
1185	97
1186	67
1187	40
1188	53
1189	64
1190	23
1191	4
1192	32
1193	37
1194	48
1195	96
1196	40
1197	59
1198	21
1199	100
1200	45
1201	6
1202	5
1203	96
1204	56
1205	58
1206	96
1207	17
1208	45
1209	103
1210	89
1211	99
1212	40
1213	17
1214	22
1215	52
1216	97
1217	36
1218	25
1219	31
1220	94
1221	48
1222	1
1223	95
1224	43
1225	37
1226	47
1227	48
1228	17
1229	81
1230	33
1231	16
1232	40
1233	49
1234	7
1235	11
1236	24
1237	23
1238	12
1239	50
1240	64
1241	48
1242	74
1243	40
1244	57
1245	15
1246	104
1247	51
1248	23
1249	103
1250	0
1251	53
1252	52
1253	36
1254	101
1255	64
1256	23
1257	10
1258	55
1259	22
1260	15
1261	34
1262	96
1263	85
1264	94
1265	25
1266	90
1267	43
1268	12
1269	71
1270	30
1271	12
1272	98
1273	23
1274	84
1275	80
1276	70
1277	78
1278	108
1279	1
1280	23
1281	45
1282	44
1283	35
1284	96
1285	85
1286	5
1287	101
1288	67
1289	58
1290	85
1291	73
1292	3
1293	73
1294	17
1295	6
1296	66
1297	32
1298	64
1299	82
1300	32
1301	65
1302	84
1303	17
1304	22
1305	103
1306	12
1307	44
1308	45
1309	105
1310	99
1311	75
1312	8
1313	64
1314	1
1315	65
1316	40
1317	48
1318	43
1319	44
1320	1
1321	53
1322	32
1323	68
1324	90
1325	19
1326	10
1327	19
1328	105
1329	80
1330	63
1331	23
1332	63
1333	53
1334	108
1335	5
1336	14
1337	63
1338	88
1339	34
1340	90
1341	3
1342	14
1343	67
1344	104
1345	16
1346	4
1347	43
1348	55
1349	17
1350	52
1351	38
1352	40
1353	1
1354	7
1355	1
1356	13
1357	47
1358	67
1359	72
1360	46
1361	92
1362	50
1363	65
1364	79
1365	64
1366	14
1367	19
1368	5
1369	1
1370	11
1371	82
1372	84
1373	19
1374	18
1375	51
1376	53
1377	43
1378	103
1379	71
1380	39
1381	19
1382	50
1383	96
1384	96
1385	96
1386	19
1387	44
1388	60
1389	7
1390	17
1391	18
1392	68
1393	3
1394	79
1395	31
1396	39
1397	41
1398	15
1399	1
1400	61
1401	19
1402	27
1403	36
1404	17
1405	62
1406	64
1407	70
1408	79
1409	99
1410	4
1411	75
1412	63
1413	50
1414	45
1415	11
1416	32
1417	62
1418	14
1419	51
1420	4
1421	14
1422	64
1423	11
1424	26
1425	99
1426	90
1427	6
1428	19
1429	60
1430	51
1431	91
1432	24
1433	102
1434	20
1435	64
1436	10
1437	14
1438	33
1439	27
1440	50
1441	99
1442	103
1443	68
1444	67
1445	1
1446	94
1447	27
1448	90
1449	97
1450	24
1451	68
1452	50
1453	85
1454	70
1455	70
1456	106
1457	13
1458	89
1459	23
1460	21
1461	24
1462	14
1463	12
1464	11
1465	90
1466	48
1467	94
1468	19
1469	101
1470	83
1471	1
1472	74
1473	27
1474	76
1475	94
1476	74
1477	51
1478	23
1479	27
1480	67
1481	7
1482	51
1483	83
1484	67
1485	10
1486	96
1487	98
1488	4
1489	51
1490	23
1491	8
1492	27
1493	76
1494	83
1495	19
1496	58
1497	10
1498	65
1499	58
1500	64
1501	50
1502	37
1503	7
1504	96
1505	93
1506	24
1507	25
1508	76
1509	7
1510	77
1511	96
1512	14
1513	25
1514	101
1515	27
1516	0
1517	41
1518	64
1519	94
1520	28
1521	101
1522	34
1523	17
1524	65
1525	96
1526	39
1527	105
1528	11
1529	39
1530	4
1531	15
1532	23
1533	12
1534	34
1535	28
1536	75
1537	33
1538	47
1539	55
1540	2
1541	34
1542	22
1543	41
1544	12
1545	95
1546	15
1547	89
1548	47
1549	6
1550	84
1551	53
1552	49
1553	10
1554	37
1555	57
1556	79
1557	30
1558	18
1559	70
1560	25
1561	66
1562	24
1563	31
1564	36
1565	98
1566	22
1567	81
1568	55
1569	86
1570	2
1571	21
1572	66
1573	38
1574	19
1575	86
1576	53
1577	1
1578	76
1579	102
1580	1
1581	75
1582	19
1583	18
1584	27
1585	100
1586	82
1587	70
1588	8
1589	93
1590	97
1591	107
1592	66
1593	98
1594	32
1595	86
1596	17
1597	32
1598	1
1599	86
1600	65
1601	47
1602	9
1603	107
1604	13
1605	90
1606	108
1607	17
1608	17
1609	18
1610	98
1611	5
1612	65
1613	2
1614	83
1615	64
1616	17
1617	89
1618	80
1619	2
1620	101
1621	49
1622	107
1623	43
1624	63
1625	48
1626	61
1627	17
1628	106
1629	50
1630	58
1631	63
1632	13
1633	44
1634	60
1635	86
1636	71
1637	4
1638	84
1639	17
1640	64
1641	11
1642	53
1643	82
1644	86
1645	17
1646	104
1647	91
1648	82
1649	97
1650	16
1651	93
1652	80
1653	67
1654	74
1655	34
1656	53
1657	64
1658	44
1659	21
1660	77
1661	7
1662	81
1663	53
1664	36
1665	45
1666	56
1667	44
1668	11
1669	14
1670	62
1671	23
1672	21
1673	1
1674	18
1675	11
1676	73
1677	21
1678	60
1679	44
1680	11
1681	60
1682	30
1683	7
1684	51
1685	22
1686	108
1687	17
1688	22
1689	20
1690	68
1691	92
1692	87
1693	39
1694	55
1695	60
1696	76
1697	44
1698	74
1699	96
1700	96
1701	8
1702	23
1703	103
1704	24
1705	71
1706	44
1707	64
1708	18
1709	44
1710	11
1711	79
1712	45
1713	98
1714	45
1715	11
1716	60
1717	53
1718	74
1719	17
1720	76
1721	73
1722	64
1723	1
1724	44
1725	40
1726	33
1727	24
1728	64
1729	24
1730	37
1731	48
1732	28
1733	70
1734	39
1735	7
1736	25
1737	41
1738	94
1739	31
1740	106
1741	91
1742	2
1743	74
1744	67
1745	50
1746	28
1747	18
1748	105
1749	8
1750	18
1751	103
1752	84
1753	92
1754	102
1755	2
1756	90
1757	96
1758	41
1759	37
1760	30
1761	87
1762	85
1763	82
1764	45
1765	15
1766	0
1767	94
1768	12
1769	60
1770	94
1771	103
1772	37
1773	27
1774	45
1775	89
1776	98
1777	104
1778	32
1779	23
1780	104
1781	13
1782	28
1783	48
1784	55
1785	90
1786	86
1787	13
1788	89
1789	80
1790	44
1791	28
1792	64
1793	90
1794	64
1795	50
1796	45
1797	47
1798	90
1799	53
1800	58
1801	10
1802	85
1803	106
1804	68
1805	82
1806	60
1807	57
1808	5
1809	104
1810	76
1811	34
1812	64
1813	33
1814	65
1815	17
1816	90
1817	103
1818	53
1819	90
1820	96
1821	11
1822	60
1823	32
1824	96
1825	64
1826	50
1827	4
1828	101
1829	98
1830	1
1831	93
1832	39
1833	62
1834	45
1835	5
1836	60
1837	4
1838	96
1839	4
1840	90
1841	103
1842	74
1843	17
1844	41
1845	96
1846	53
1847	45
1848	90
1849	68
1850	64
1851	50
1852	80
1853	90
1854	5
1855	45
1856	39
1857	48
1858	2
1859	62
1860	84
1861	23
1862	2
1863	90
1864	45
1865	29
1866	14
1867	33
1868	32
1869	18
1870	44
1871	69
1872	11
1873	103
1874	96
1875	67
1876	11
1877	1
1878	63
1879	103
1880	44
1881	71
1882	11
1883	69
1884	102
1885	91
1886	32
1887	19
1888	49
1889	29
1890	79
1891	1
1892	11
1893	76
1894	101
1895	39
1896	95
1897	59
1898	74
1899	62
1900	92
1901	54
1902	39
1903	72
1904	31
1905	17
1906	1
1907	27
1908	3
1909	65
1910	96
1911	27
1912	90
1913	14
1914	68
1915	44
1916	70
1917	41
1918	67
1919	55
1920	14
1921	1
1922	60
1923	11
1924	44
1925	6
1926	65
1927	21
1928	7
1929	6
1930	25
1931	14
1932	90
1933	15
1934	66
1935	9
1936	1
1937	77
1938	1
1939	51
1940	67
1941	96
1942	50
1943	92
1944	104
1945	60
1946	20
1947	9
1948	33
1949	23
1950	92
1951	64
1952	89
1953	14
1954	74
1955	27
1956	65
1957	27
1958	60
1959	60
1960	91
1961	104
1962	92
1963	45
1964	8
1965	60
1966	94
1967	40
1968	8
1969	65
1970	39
1971	25
1972	4
1973	33
1974	1
1975	27
1976	48
1977	23
1978	47
1979	51
1980	47
1981	96
1982	68
1983	86
1984	40
1985	54
1986	96
1987	51
1988	39
1989	11
1990	67
1991	47
1992	23
1993	58
1994	103
1995	49
1996	62
1997	28
1998	7
1999	39
2000	24
2001	11
2002	2
2003	47
2004	104
2005	23
2006	98
2007	2
2008	2
2009	34
2010	74
2011	15
2012	76
2013	28
2014	55
2015	40
2016	53
2017	85
2018	4
2019	98
2020	47
2021	52
2022	60
2023	92
2024	1
2025	83
2026	82
2027	51
2028	2
2029	66
2030	103
2031	59
2032	21
2033	48
2034	55
2035	8
2036	31
2037	34
2038	96
2039	92
2040	44
2041	22
2042	60
2043	73
2044	94
2045	0
2046	7
2047	21
2048	24
2049	84
2050	63
2051	9
2052	37
2053	83
2054	108
2055	53
2056	25
2057	14
2058	103
2059	26
2060	85
2061	22
2062	82
2063	105
2064	18
2065	53
2066	63
2067	37
2068	89
2069	84
2070	3
2071	27
2072	74
2073	18
2074	17
2075	26
2076	38
2077	33
2078	12
2079	13
2080	86
2081	84
2082	87
2083	99
2084	101
2085	86
2086	5
2087	75
2088	18
2089	3
2090	27
2091	47
2092	90
2093	14
2094	46
2095	22
2096	103
2097	44
2098	51
2099	104
2100	38
2101	43
2102	107
2103	108
2104	62
2105	44
2106	29
2107	77
2108	63
2109	8
2110	77
2111	47
2112	38
2113	60
2114	65
2115	70
2116	41
2117	98
2118	61
2119	4
2120	14
2121	104
2122	62
2123	15
2124	106
2125	106
2126	61
2127	26
2128	1
2129	12
2130	46
2131	50
2132	103
2133	91
2134	17
2135	91
2136	50
2137	97
2138	71
2139	24
2140	18
2141	63
2142	56
2143	77
2144	59
2145	91
2146	28
2147	47
2148	7
2149	5
2150	106
2151	95
2152	101
2153	83
2154	0
2155	79
2156	16
2157	0
2158	66
2159	106
2160	21
2161	105
2162	7
2163	104
2164	21
2165	31
2166	74
2167	83
2168	7
2169	31
2170	81
2171	105
2172	92
2173	68
2174	107
2175	108
2176	60
2177	101
2178	44
2179	80
2180	78
2181	16
2182	39
2183	68
2184	60
2185	60
2186	38
2187	80
2188	17
2189	93
2190	23
2191	51
2192	87
2193	91
2194	45
2195	104
2196	91
2197	21
2198	76
2199	60
2200	24
2201	64
2202	63
2203	64
2204	79
2205	1
2206	23
2207	93
2208	11
2209	45
2210	25
2211	30
2212	21
2213	7
2214	40
2215	89
2216	103
2217	60
2218	57
2219	35
2220	64
2221	70
2222	11
2223	98
2224	81
2225	30
2226	60
2227	100
2228	17
2229	24
2230	87
2231	43
2232	17
2233	21
2234	7
2235	2
2236	12
2237	91
2238	86
2239	103
2240	68
2241	21
2242	104
2243	90
2244	86
2245	41
2246	44
2247	37
2248	12
2249	92
2250	96
2251	12
2252	92
2253	105
2254	103
2255	76
2256	47
2257	76
2258	59
2259	86
2260	60
2261	11
2262	27
2263	83
2264	38
2265	21
2266	31
2267	83
2268	65
2269	8
2270	104
2271	47
2272	90
2273	63
2274	60
2275	31
2276	85
2277	45
2278	53
2279	93
2280	38
2281	104
2282	53
2283	98
2284	105
2285	55
2286	82
2287	2
2288	4
2289	73
2290	82
2291	91
2292	53
2293	48
2294	80
2295	37
2296	45
2297	80
2298	79
2299	4
2300	51
2301	69
2302	67
2303	37
2304	105
2305	98
2306	63
2307	53
2308	28
2309	51
2310	48
2311	45
2312	39
2313	105
2314	13
2315	45
2316	22
2317	11
2318	68
2319	45
2320	60
2321	45
2322	13
2323	10
2324	40
2325	4
2326	66
2327	14
2328	51
2329	68
2330	94
2331	41
2332	33
2333	45
2334	96
2335	38
2336	14
2337	28
2338	51
2339	26
2340	10
2341	105
2342	93
2343	45
2344	1
2345	45
2346	38
2347	96
2348	53
2349	65
2350	96
2351	2
2352	60
2353	1
2354	75
2355	5
2356	40
2357	17
2358	41
2359	12
2360	95
2361	48
2362	37
2363	41
2364	37
2365	67
2366	39
2367	68
2368	103
2369	90
2370	74
2371	68
2372	34
2373	1
2374	44
2375	96
2376	68
2377	23
2378	39
2379	24
2380	10
2381	44
2382	2
2383	84
2384	34
2385	103
2386	52
2387	90
2388	92
2389	78
2390	64
2391	96
2392	11
2393	40
2394	50
2395	52
2396	1
2397	22
2398	50
2399	32
2400	55
2401	44
2402	88
2403	55
2404	50
2405	14
2406	74
2407	82
2408	9
2409	44
2410	40
2411	103
2412	31
2413	4
2414	93
2415	44
2416	19
2417	103
2418	90
2419	72
2420	106
2421	41
2422	16
2423	67
2424	60
2425	65
2426	106
2427	92
2428	3
2429	14
2430	68
2431	104
2432	96
2433	104
2434	21
2435	14
2436	64
2437	0
2438	97
2439	94
2440	67
2441	10
2442	51
2443	25
2444	68
2445	101
2446	74
2447	23
2448	74
2449	90
2450	4
2451	10
2452	73
2453	95
2454	50
2455	45
2456	64
2457	74
2458	43
2459	14
2460	74
2461	96
2462	104
2463	11
2464	24
2465	60
2466	60
2467	14
2468	92
2469	7
2470	10
2471	10
2472	44
2473	90
2474	4
2475	55
2476	44
2477	14
2478	14
2479	41
2480	65
2481	103
2482	55
2483	19
2484	107
2485	19
2486	10
2487	62
2488	45
2489	85
2490	48
2491	10
2492	50
2493	75
2494	27
2495	1
2496	60
2497	92
2498	40
2499	39
2500	68
2501	94
2502	57
2503	96
2504	28
2505	27
2506	104
2507	41
2508	101
2509	23
2510	66
2511	74
2512	31
2513	7
2514	24
2515	24
2516	101
2517	25
2518	4
2519	90
2520	41
2521	104
2522	27
2523	13
2524	51
2525	95
2526	98
2527	84
2528	92
2529	51
2530	96
2531	44
2532	21
2533	84
2534	2
2535	55
2536	101
2537	45
2538	8
2539	4
2540	22
2541	39
2542	66
2543	45
2544	90
2545	61
2546	85
2547	16
2548	2
2549	41
2550	85
2551	96
2552	19
2553	53
2554	94
2555	98
2556	58
2557	89
2558	66
2559	82
2560	3
2561	10
2562	34
2563	7
2564	6
2565	63
2566	53
2567	26
2568	17
2569	103
2570	85
2571	34
2572	26
2573	71
2574	84
2575	0
2576	108
2577	65
2578	64
2579	50
2580	40
2581	3
2582	2
2583	62
2584	77
2585	58
2586	26
2587	96
2588	28
2589	34
2590	107
2591	2
2592	75
2593	12
2594	19
2595	39
2596	40
2597	15
2598	73
2599	35
2600	66
2601	42
2602	81
2603	66
2604	39
2605	105
2606	24
2607	3
2608	13
2609	15
2610	28
2611	84
2612	18
2613	97
2614	100
2615	36
2616	48
2617	19
2618	95
2619	47
2620	19
2621	108
2622	86
2623	54
2624	18
2625	101
2626	53
2627	85
2628	38
2629	8
2630	56
2631	51
2632	106
2633	16
2634	90
2635	98
2636	17
2637	60
2638	104
2639	78
2640	65
2641	20
2642	51
2643	81
2644	10
2645	29
2646	99
2647	46
2648	43
2649	102
2650	8
2651	81
2652	48
2653	103
2654	82
2655	32
2656	57
2657	22
2658	59
2659	92
2660	21
2661	82
2662	13
2663	30
2664	51
2665	35
2666	59
2667	80
2668	79
2669	104
2670	78
2671	17
2672	104
2673	84
2674	69
2675	62
2676	43
2677	64
2678	104
2679	82
2680	65
2681	83
2682	104
2683	15
2684	95
2685	40
2686	3
2687	17
2688	85
2689	45
2690	17
2691	40
2692	74
2693	35
2694	19
2695	101
2696	7
2697	45
2698	21
2699	21
2700	37
2701	27
2702	35
2703	64
2704	37
2705	30
2706	27
2707	45
2708	44
2709	17
2710	68
2711	20
2712	68
2713	29
2714	85
2715	96
2716	92
2717	104
2718	60
2719	87
2720	74
2721	96
2722	92
2723	11
2724	45
2725	19
2726	40
2727	8
2728	13
2729	40
2730	44
2731	94
2732	23
2733	74
2734	11
2735	17
2736	25
2737	64
2738	46
2739	104
2740	60
2741	31
2742	11
2743	65
2744	83
2745	94
2746	98
2747	62
2748	58
2749	93
2750	83
2751	31
2752	47
2753	103
2754	65
2755	17
2756	65
2757	100
2758	34
2759	44
2760	64
2761	7
2762	76
2763	89
2764	4
2765	93
2766	12
2767	47
2768	37
2769	7
2770	41
2771	58
2772	93
2773	49
2774	90
2775	25
2776	76
2777	31
2778	94
2779	84
2780	56
2781	86
2782	28
2783	83
2784	76
2785	28
2786	25
2787	31
2788	84
2789	53
2790	24
2791	68
2792	44
2793	44
2794	92
2795	34
2796	21
2797	64
2798	50
2799	43
2800	51
2801	30
2802	72
2803	74
2804	53
2805	32
2806	44
2807	34
2808	58
2809	3
2810	24
2811	11
2812	106
2813	13
2814	50
2815	1
2816	93
2817	17
2818	88
2819	68
2820	63
2821	10
2822	11
2823	1
2824	32
2825	57
2826	13
2827	74
2828	32
2829	76
2830	18
2831	32
2832	50
2833	28
2834	103
2835	50
2836	39
2837	6
2838	1
2839	105
2840	39
2841	23
2842	23
2843	64
2844	41
2845	67
2846	78
2847	60
2848	48
2849	55
2850	40
2851	96
2852	64
2853	96
2854	37
2855	1
2856	68
2857	55
2858	47
2859	13
2860	75
2861	34
2862	19
2863	51
2864	90
2865	96
2866	100
2867	91
2868	39
2869	67
2870	45
2871	90
2872	101
2873	62
2874	103
2875	38
2876	4
2877	11
2878	38
2879	44
2880	50
2881	55
2882	10
2883	53
2884	38
2885	45
2886	68
2887	12
2888	29
2889	74
2890	12
2891	50
2892	85
2893	39
2894	83
2895	70
2896	17
2897	66
2898	44
2899	19
2900	17
2901	28
2902	57
2903	16
2904	51
2905	104
2906	74
2907	74
2908	102
2909	4
2910	51
2911	19
2912	61
2913	19
2914	92
2915	65
2916	10
2917	55
2918	71
2919	72
2920	54
2921	23
2922	19
2923	39
2924	44
2925	72
2926	91
2927	23
2928	65
2929	56
2930	14
2931	55
2932	10
2933	0
2934	83
2935	67
2936	92
2937	11
2938	104
2939	36
2940	88
2941	50
2942	92
2943	83
2944	36
2945	50
2946	68
2947	44
2948	96
2949	45
2950	51
2951	36
2952	57
2953	101
2954	69
2955	60
2956	11
2957	27
2958	14
2959	50
2960	73
2961	45
2962	1
2963	17
2964	4
2965	39
2966	60
2967	65
2968	74
2969	74
2970	50
2971	96
2972	8
2973	67
2974	90
2975	27
2976	71
2977	65
2978	104
2979	23
2980	55
2981	65
2982	83
2983	23
2984	81
2985	74
2986	103
2987	98
2988	65
2989	58
2990	103
2991	50
2992	48
2993	27
2994	10
2995	4
2996	21
2997	11
